Thu Apr 24 18:45:00 2025


Number of Points = 8425

Depth (nm)	Load (µN)	Time (s)
47.555844	2146.407550	0.000000
47.657668	2207.823882	0.005005
47.387061	2177.840824	0.010010
47.466087	2209.617338	0.015014
47.486025	2168.309873	0.020019
47.329866	2180.003081	0.025024
47.174099	2117.966063	0.030029
47.146253	2124.516467	0.035034
46.810244	2124.014755	0.040038
46.381550	2129.646376	0.045043
46.319026	2087.038353	0.050048
45.953785	2087.611498	0.055053
45.842090	2032.890412	0.060058
45.440004	1935.675262	0.065062
44.904454	1935.716315	0.070067
44.739869	1887.416343	0.075072
44.286011	1893.544991	0.080077
43.916460	1838.722529	0.085082
43.434096	1833.345226	0.090086
42.854052	1728.421603	0.095091
42.497732	1696.863977	0.100096
41.729001	1674.666364	0.105101
41.054958	1659.817523	0.110106
40.590825	1567.474064	0.115110
40.026321	1529.082022	0.120115
39.374783	1491.871883	0.125120
38.621462	1472.238051	0.130125
37.891936	1358.131479	0.135130
37.199473	1400.451493	0.140134
36.635157	1265.064235	0.145139
35.998706	1275.263293	0.150144
35.193643	1232.052864	0.155149
34.156221	1252.071492	0.160154
33.585415	1089.923376	0.165158
32.821714	1123.796367	0.170163
32.078213	1044.955621	0.175168
31.178371	1010.310202	0.180173
30.295166	927.106024	0.185178
29.472456	852.590212	0.190182
28.768855	893.020931	0.195187
27.757401	783.597634	0.200192
26.777543	784.313322	0.205197
25.899171	698.452168	0.210202
25.058753	612.303053	0.215206
24.149078	599.200158	0.220211
23.257772	504.222557	0.225216
22.012812	531.426661	0.230221
21.288535	454.974965	0.235226
20.348622	495.170591	0.240230
19.057490	361.848809	0.245235
18.278118	410.761340	0.250240
17.325099	357.014773	0.255245
16.324298	327.604038	0.260250
15.284236	263.362018	0.265254
14.043234	277.233177	0.270259
13.126151	232.045115	0.275264
12.016537	152.302721	0.280269
11.024275	151.456438	0.285274
9.907504	172.578173	0.290278
8.852983	81.403400	0.295283
7.727527	93.920310	0.300288
6.710401	41.022972	0.305293
5.725848	77.499015	0.310298
4.619868	52.759718	0.315302
3.405525	-47.695418	0.320307
2.332123	-0.038778	0.325312
1.218604	29.451337	0.330317
-0.131152	29.864671	0.335322
-1.237379	6.854591	0.340326
-2.493007	-42.329329	0.345331
-3.590052	-15.338081	0.350336
-4.669592	-37.843305	0.355341
-5.944034	39.875693	0.360346
-7.135460	37.153978	0.365350
-8.406965	55.458151	0.370355
-9.394071	-36.953838	0.375360
-10.490909	14.807785	0.380365
-11.593679	-3.943419	0.385370
-12.684317	-26.996194	0.390374
-13.834413	-16.638576	0.395379
-14.881613	-46.070699	0.400384
-15.889226	-109.006633	0.405389
-17.197362	62.655539	0.410394
-18.008512	-19.841905	0.415398
-19.100608	-3.213933	0.420403
-20.153793	-48.092627	0.425408
-21.423003	-33.284889	0.430413
-22.230092	-97.991788	0.435418
-23.441455	-23.238392	0.440422
-24.553140	11.363144	0.445427
-25.441153	-86.218636	0.450432
-26.438952	-43.498698	0.455437
-27.495324	32.957230	0.460442
-28.635577	6.613345	0.465446
-29.533841	13.291013	0.470451
-30.731867	25.055501	0.475456
-31.611263	-0.949517	0.480461
-32.794879	22.299521	0.485466
-33.802798	3.241094	0.490470
-34.813491	-34.923516	0.495475
-35.876516	-25.371699	0.500480
-36.994973	35.343203	0.505485
-37.845652	-59.031074	0.510490
-38.953978	-35.656876	0.515494
-39.836020	-84.689633	0.520499
-41.031984	6.058626	0.525504
-42.047127	17.423766	0.530509
-42.987197	-84.651063	0.535514
-44.034192	-69.203316	0.540518
-45.026363	-14.056122	0.545523
-46.150388	-9.645924	0.550528
-47.073037	12.714090	0.555533
-48.076834	7.687158	0.560538
-49.140076	-10.951753	0.565542
-50.058836	-33.347589	0.570547
-51.198797	5.874273	0.575552
-52.197316	-68.929836	0.580557
-53.247053	8.551267	0.585562
-54.046068	-30.561043	0.590566
-55.006180	-50.011169	0.595571
-56.026296	1.148613	0.600576
-57.137890	-5.370815	0.605581
-58.202271	8.817407	0.610586
-59.065150	-41.524806	0.615590
-60.231805	-39.029799	0.620595
-61.325300	-25.069910	0.625600
-62.236633	-64.608158	0.630605
-63.302747	-37.927713	0.635610
-64.238050	-24.672209	0.640614
-65.190707	19.636658	0.645619
-66.207854	-38.058768	0.650624
-67.150667	51.502588	0.655629
-68.130573	11.235387	0.660634
-69.288846	-14.939332	0.665638
-70.372254	61.150001	0.670643
-71.301431	11.594170	0.675648
-72.242767	-10.067343	0.680653
-73.284255	7.759311	0.685658
-74.287359	2.544334	0.690662
-75.266481	49.042239	0.695667
-76.163601	12.280665	0.700672
-77.307355	-20.677193	0.705677
-78.272198	-108.785797	0.710682
-79.530774	25.059072	0.715686
-80.436436	-3.430266	0.720691
-81.445328	86.717187	0.725696
-82.138478	41.455161	0.730701
-83.148220	-26.679574	0.735706
-84.315644	37.334554	0.740710
-85.267413	-20.758547	0.745715
-86.521677	-24.674143	0.750720
-87.174386	-74.322125	0.755725
-88.314324	8.852463	0.760730
-89.212467	-34.336138	0.765734
-90.478924	0.204659	0.770739
-91.418440	14.777278	0.775744
-92.428875	-28.874940	0.780749
-93.498418	7.529542	0.785754
-94.381645	1.384994	0.790758
-95.483583	-41.021244	0.795763
-96.368496	-50.472923	0.800768
-97.291923	-48.434936	0.805773
-98.344566	-43.747650	0.810778
-99.593999	-8.297879	0.815782
-100.351959	33.101883	0.820787
-101.274459	-70.206393	0.825792
-102.549626	-38.707286	0.830797
-103.381410	-44.417934	0.835802
-104.330740	15.250797	0.840806
-105.587124	23.351589	0.845811
-106.239992	-58.446406	0.850816
-107.417965	-23.897570	0.855821
-108.280834	-52.388491	0.860826
-109.340234	4.422788	0.865830
-109.740538	-5.667056	0.870835
-111.296401	-3.881054	0.875840
-112.534499	11.493157	0.880845
-113.696090	25.388399	0.885850
-114.604174	23.775313	0.890854
-115.425419	-40.387807	0.895859
-116.673218	-46.736057	0.900864
-117.900703	37.871312	0.905869
-118.607232	-7.586450	0.910874
-119.507499	-28.221529	0.915878
-120.597230	-30.074521	0.920883
-121.698553	-26.849288	0.925888
-122.631473	1.904351	0.930893
-123.703619	-42.892242	0.935898
-124.808831	54.729783	0.940902
-125.451021	0.505063	0.945907
-126.599772	16.112577	0.950912
-127.601094	-65.543656	0.955917
-128.655932	15.322313	0.960922
-129.631494	70.727580	0.965926
-130.646765	-42.309935	0.970931
-131.892362	15.829207	0.975936
-132.514658	-43.438790	0.980941
-133.668197	-81.016229	0.985946
-134.763049	-2.504942	0.990950
-135.670132	-23.062495	0.995955
-136.662889	20.295286	1.000960
-137.570370	-6.301250	1.005965
-138.624408	-35.642727	1.010970
-139.631248	32.552760	1.015974
-140.528901	-15.334267	1.020979
-141.509025	-8.077482	1.025984
-142.313865	-19.535395	1.030989
-143.692920	0.747490	1.035994
-144.599911	12.866234	1.040998
-145.571254	-23.444106	1.046003
-146.809567	37.424101	1.051008
-147.509906	-22.256304	1.056013
-148.391127	-49.124634	1.061018
-149.647965	-51.034319	1.066022
-150.719645	-38.321710	1.071027
-152.025005	45.033902	1.076032
-152.723783	-30.634333	1.081037
-153.656406	-101.964100	1.086042
-154.589171	-25.812450	1.091046
-155.585445	-0.307620	1.096051
-156.602650	1.549009	1.101056
-157.729106	-1.619609	1.106061
-158.573959	44.708350	1.111066
-159.833607	61.844164	1.116070
-160.542928	-58.023687	1.121075
-161.732149	38.624158	1.126080
-162.876267	56.510659	1.131085
-163.556876	-39.160303	1.136090
-164.671506	38.543462	1.141094
-165.805217	24.088438	1.146099
-166.547547	10.078768	1.151104
-167.694416	-15.773432	1.156109
-168.594078	62.961053	1.161114
-169.370145	16.110918	1.166118
-170.609763	4.773584	1.171123
-171.471151	34.518373	1.176128
-172.687694	32.783262	1.181133
-173.330806	-67.899247	1.186138
-174.560758	-29.924758	1.191142
-175.382838	-16.418534	1.196147
-176.541536	-13.261521	1.201152
-177.520428	-49.594180	1.206157
-178.692481	45.331506	1.211162
-179.453098	-28.925156	1.216166
-180.690196	-51.902891	1.221171
-181.726267	-53.272370	1.226176
-182.558064	-48.382984	1.231181
-183.565716	-10.933897	1.236186
-184.450809	-39.291759	1.241190
-185.649900	-10.561548	1.246195
-186.676303	-25.165113	1.251200
-187.654911	32.208354	1.256205
-188.770021	19.814560	1.261210
-189.706122	-12.986648	1.266214
-190.887446	-12.979351	1.271219
-191.786007	-30.131542	1.276224
-192.685461	-61.905003	1.281229
-193.881913	-61.942739	1.286234
-194.805121	-21.690305	1.291238
-195.744685	-67.445454	1.296243
-196.666269	25.742475	1.301248
-197.630513	-70.697704	1.306253
-198.561422	-6.186106	1.311258
-199.497954	11.192496	1.316262
-200.974669	-13.271070	1.321267
-201.808769	24.483377	1.326272
-202.694723	-6.455182	1.331277
-203.768025	34.048125	1.336282
-204.715375	-30.210162	1.341286
-205.823374	-55.285767	1.346291
-206.710893	0.240434	1.351296
-207.659670	-28.509470	1.356301
-208.840685	10.689262	1.361306
-209.824433	-13.012183	1.366310
-210.865416	-10.859168	1.371315
-211.849713	20.781230	1.376320
-212.756315	9.082017	1.381325
-213.600966	-51.902830	1.386330
-214.815032	-3.170828	1.391334
-215.753735	-42.937240	1.396339
-216.612069	-31.373293	1.401344
-217.769526	-50.668829	1.406349
-218.945030	25.627141	1.411354
-219.915598	35.675105	1.416358
-220.647711	-23.931681	1.421363
-221.924551	-0.299683	1.426368
-222.758066	-42.231268	1.431373
-223.763517	-42.808934	1.436378
-224.834801	-5.363420	1.441382
-225.861706	-23.712862	1.446387
-227.026963	46.603347	1.451392
-227.655166	12.245744	1.456397
-228.532367	-18.783313	1.461402
-229.773793	-35.582407	1.466406
-230.606335	-45.903049	1.471411
-231.787896	-26.337352	1.476416
-232.825619	-42.916497	1.481421
-233.689823	9.331875	1.486426
-234.626220	10.359921	1.491430
-235.691996	-14.028077	1.496435
-236.822008	-17.771431	1.501440
-237.697724	-38.552008	1.506445
-238.905498	-13.101280	1.511450
-239.741880	-67.134999	1.516454
-240.803658	-33.376235	1.521459
-241.873410	7.965446	1.526464
-242.819664	-3.306875	1.531469
-243.723126	18.571349	1.536474
-244.908489	-54.891043	1.541478
-245.753013	-25.590263	1.546483
-246.952974	1.799932	1.551488
-248.030798	-51.839647	1.556493
-248.989463	-16.661988	1.561498
-249.933576	38.795705	1.566502
-250.981919	20.127775	1.571507
-251.961587	20.155528	1.576512
-252.866774	29.818371	1.581517
-253.957387	-19.870257	1.586522
-254.810607	-11.966402	1.591526
-255.903510	-21.335181	1.596531
-256.832572	7.129497	1.601536
-257.838964	62.996559	1.606541
-258.631837	-80.635656	1.611546
-259.779547	77.654971	1.616550
-260.827874	9.772174	1.621555
-261.895852	-62.263497	1.626560
-262.845349	-8.370232	1.631565
-263.957245	-34.158396	1.636570
-264.943299	40.884033	1.641574
-265.877077	-44.891119	1.646579
-266.933370	41.902195	1.651584
-267.956958	0.034448	1.656589
-269.034496	-9.176538	1.661594
-270.102434	63.312417	1.666598
-270.949658	-9.273492	1.671603
-271.900398	69.591165	1.676608
-272.977187	-28.790625	1.681613
-274.059864	8.145241	1.686618
-275.008983	-51.275707	1.691622
-275.774108	-31.623870	1.696627
-276.934229	-0.901588	1.701632
-278.060200	-2.891990	1.706637
-278.940883	-0.429043	1.711642
-280.058769	43.259436	1.716646
-280.834142	-19.239369	1.721651
-281.888910	-5.328993	1.726656
-283.074008	68.903280	1.731661
-283.990527	12.465761	1.736666
-285.164198	6.444447	1.741670
-285.875394	7.948494	1.746675
-286.729318	-69.872085	1.751680
-287.819087	-0.032155	1.756685
-288.908760	60.624036	1.761690
-289.997960	-31.325953	1.766694
-290.867696	-34.291774	1.771699
-291.963925	-19.578120	1.776704
-293.044432	20.589656	1.781709
-294.071109	30.869745	1.786714
-294.898044	25.922489	1.791718
-296.195248	-14.136817	1.796723
-296.983982	12.602047	1.801728
-297.741194	-59.362205	1.806733
-299.137984	-65.371245	1.811738
-299.723398	18.858567	1.816742
-301.059122	-79.636419	1.821747
-302.005576	79.539035	1.826752
-302.893115	-89.269943	1.831757
-304.132147	57.110960	1.836762
-305.180080	2.885214	1.841766
-305.947664	-2.821120	1.846771
-307.138079	-33.844976	1.851776
-307.922088	-96.641219	1.856781
-308.583118	-50.449855	1.861786
-309.757256	-17.617838	1.866790
-310.558782	-24.515569	1.871795
-312.136773	-18.510906	1.876800
-312.909261	-12.149943	1.881805
-314.226882	-25.089041	1.886810
-315.027551	-39.354202	1.891814
-316.150853	-17.364420	1.896819
-317.076033	-15.387564	1.901824
-317.890040	-47.264284	1.906829
-319.171952	39.291631	1.911834
-320.024533	-27.641467	1.916838
-321.140830	28.262589	1.921843
-322.141240	15.192050	1.926848
-323.081102	6.323558	1.931853
-324.141920	22.742018	1.936858
-325.188987	14.811598	1.941862
-326.197853	7.331953	1.946867
-326.886347	-35.224150	1.951872
-328.078894	-12.647264	1.956877
-329.064177	4.397382	1.961882
-330.215861	8.906009	1.966886
-331.080188	64.362323	1.971891
-331.914475	22.807254	1.976896
-333.120917	54.460057	1.981901
-334.107789	-11.049750	1.986906
-335.097873	46.528567	1.991910
-336.135256	51.474995	1.996915
-337.308715	-27.441063	2.001920
-338.242970	17.526622	2.006925
-339.053040	-65.082031	2.011930
-340.286018	40.401665	2.016934
-341.310088	-1.791268	2.021939
-342.148817	65.684530	2.026944
-343.258717	-26.546340	2.031949
-344.233107	-26.469823	2.036954
-345.051025	-40.503551	2.041958
-345.872001	-13.465578	2.046963
-346.831387	3.758390	2.051968
-347.824885	0.470979	2.056973
-348.725498	-73.537227	2.061978
-349.747785	-13.630326	2.066982
-350.862673	-76.741377	2.071987
-351.813283	20.428376	2.076992
-352.973053	18.925816	2.081997
-354.077080	-53.573308	2.087002
-354.969034	-15.022237	2.092006
-356.126897	-44.528139	2.097011
-357.126850	20.583527	2.102016
-358.283081	29.566760	2.107021
-359.016289	-65.346209	2.112026
-360.118810	9.935951	2.117030
-360.986327	-26.583515	2.122035
-362.034610	-58.256102	2.127040
-363.128491	-23.659108	2.132045
-364.108360	-39.129374	2.137050
-365.120753	11.415040	2.142054
-366.180271	-40.125091	2.147059
-367.384467	9.406197	2.152064
-368.120804	-5.281304	2.157069
-369.128987	-30.715286	2.162074
-370.070559	2.251981	2.167078
-371.281468	-6.851064	2.172083
-372.142592	-2.226758	2.177088
-373.188826	-26.821024	2.182093
-374.291715	-7.907458	2.187098
-375.244530	-2.575784	2.192102
-376.055542	-52.257222	2.197107
-377.070975	-68.153986	2.202112
-378.172961	49.777488	2.207117
-379.235422	0.531168	2.212122
-380.183710	16.511167	2.217126
-381.434564	7.947811	2.222131
-382.259582	-10.481151	2.227136
-383.093943	-67.822541	2.232141
-384.366681	21.975544	2.237146
-385.309753	-62.455066	2.242150
-386.244187	-40.979437	2.247155
-387.132513	-7.140430	2.252160
-388.216763	-24.166752	2.257165
-389.208182	21.759996	2.262170
-389.928135	-66.554361	2.267174
-391.289551	-18.160510	2.272179
-392.326317	65.243856	2.277184
-393.237677	-42.564439	2.282189
-394.439259	-39.341764	2.287194
-395.353243	-52.077575	2.292198
-396.075375	-8.133194	2.297203
-397.314404	-28.089437	2.302208
-398.147912	12.509517	2.307213
-399.261892	35.273427	2.312218
-400.320647	-52.588877	2.317222
-401.308803	-3.543475	2.322227
-402.386458	11.364956	2.327232
-403.222225	-47.905412	2.332237
-404.431254	-45.218937	2.337242
-405.251634	-2.218800	2.342246
-406.313176	-7.713281	2.347251
-407.131826	12.646089	2.352256
-408.162980	25.308743	2.357261
-409.353016	-20.210917	2.362266
-410.009735	-96.718735	2.367270
-411.428282	-51.688531	2.372275
-412.350514	-40.641153	2.377280
-413.191862	-10.513942	2.382285
-414.366048	9.488755	2.387290
-415.319596	-9.448184	2.392294
-416.457925	3.187847	2.397299
-417.447024	9.534227	2.402304
-418.427542	-75.322073	2.407309
-419.352676	-23.303357	2.412314
-420.373206	-18.274506	2.417318
-421.400951	-6.502527	2.422323
-422.481991	-31.435649	2.427328
-423.495898	-29.804414	2.432333
-424.404582	-27.080896	2.437338
-425.366344	-47.042383	2.442342
-426.309384	-16.480044	2.447347
-427.404302	25.985983	2.452352
-428.265394	-70.763012	2.457357
-429.482627	-32.353033	2.462362
-430.383573	-51.069478	2.467366
-431.515494	6.681999	2.472371
-432.563984	4.165207	2.477376
-433.500671	-18.849284	2.482381
-434.571293	-27.836205	2.487386
-435.286125	-30.289668	2.492390
-436.386699	-39.654916	2.497395
-437.444836	26.992613	2.502400
-438.287873	-13.130615	2.507405
-439.326691	10.059253	2.512410
-440.144990	24.141507	2.517414
-441.402189	28.210062	2.522419
-442.505021	-61.441316	2.527424
-443.394545	-18.706039	2.532429
-444.386574	-53.867661	2.537434
-445.464691	-2.423862	2.542438
-446.423297	-50.050708	2.547443
-447.424212	55.618579	2.552448
-448.488390	-43.129502	2.557453
-449.436715	22.290883	2.562458
-450.399877	-20.184981	2.567462
-451.276218	-29.525273	2.572467
-452.395753	20.153387	2.577472
-453.469745	-4.067803	2.582477
-454.465529	-67.218241	2.587482
-455.586145	8.358506	2.592486
-456.426537	-0.655571	2.597491
-457.407254	-83.068338	2.602496
-458.659640	-21.667957	2.607501
-459.355290	4.188134	2.612506
-460.451493	2.226269	2.617510
-461.504159	-10.512779	2.622515
-462.605127	3.238551	2.627520
-463.449236	-24.831104	2.632525
-464.532172	-60.864152	2.637530
-465.534729	-12.590508	2.642534
-466.192082	-65.455423	2.647539
-467.160673	-47.112817	2.652544
-468.254138	-31.196462	2.657549
-469.462878	-14.113717	2.662554
-470.416234	-25.583058	2.667558
-471.384325	6.541519	2.672563
-472.451849	23.526724	2.677568
-473.300879	2.412429	2.682573
-474.182416	-62.868681	2.687578
-475.390867	-18.748121	2.692582
-476.401955	-51.422396	2.697587
-477.592893	8.266069	2.702592
-478.583846	16.730778	2.707597
-479.465805	-20.773085	2.712602
-480.382816	9.179344	2.717606
-481.395873	0.824816	2.722611
-482.489314	30.009671	2.727616
-483.499710	-17.511934	2.732621
-484.589369	-17.082804	2.737626
-485.658744	8.748660	2.742630
-486.505953	73.922330	2.747635
-487.597060	64.378712	2.752640
-488.564922	-44.525062	2.757645
-489.553212	38.913317	2.762650
-490.496173	-3.093053	2.767654
-491.597312	-33.757389	2.772659
-492.449239	-8.550312	2.777664
-493.616960	-33.804710	2.782669
-494.549220	-82.429881	2.787674
-495.508887	2.990877	2.792678
-496.410586	-23.881525	2.797683
-497.315322	-30.530835	2.802688
-498.441675	5.831798	2.807693
-499.316724	-23.405036	2.812698
-500.447170	-102.835286	2.817702
-501.515345	25.596932	2.822707
-502.655298	-78.161852	2.827712
-503.694058	-3.076076	2.832717
-504.514326	-17.997950	2.837722
-505.384775	9.909190	2.842726
-506.607373	-42.038836	2.847731
-507.516348	-63.182870	2.852736
-508.488078	6.129545	2.857741
-509.569188	-50.213643	2.862746
-510.588597	19.052211	2.867750
-511.404695	61.750650	2.872755
-512.692352	-25.156989	2.877760
-513.673599	-16.344587	2.882765
-514.461721	52.267261	2.887770
-515.741325	-86.200365	2.892774
-516.412300	-35.131360	2.897779
-517.606544	38.315475	2.902784
-518.736468	-1.084441	2.907789
-519.594296	-91.744719	2.912794
-520.603910	31.556009	2.917798
-521.805278	-31.900863	2.922803
-522.565745	-68.931601	2.927808
-523.402109	-53.965992	2.932813
-524.534877	-20.182130	2.937818
-525.607939	-13.894734	2.942822
-526.467384	-83.204784	2.947827
-527.195718	-43.292441	2.952832
-528.398739	29.831602	2.957837
-529.376333	-23.288776	2.962842
-530.566458	-14.894667	2.967846
-531.485095	-28.680765	2.972851
-532.493607	-71.955222	2.977856
-533.432311	-59.523620	2.982861
-534.564241	-19.951539	2.987866
-535.555758	-45.816236	2.992870
-536.753889	-65.873048	2.997875
-537.834026	18.423211	3.002880
-538.745912	37.386094	3.007885
-539.622288	-33.534620	3.012890
-540.523429	-29.059078	3.017894
-541.534736	-18.570065	3.022899
-542.500813	-41.498943	3.027904
-543.540665	-7.007017	3.032909
-544.761173	-3.275977	3.037914
-545.643292	-13.365679	3.042918
-546.746671	-3.923162	3.047923
-547.613025	-98.740053	3.052928
-548.696029	-4.544902	3.057933
-549.589312	27.592423	3.062938
-550.632775	-22.974779	3.067942
-551.709290	-32.911327	3.072947
-552.693160	-39.721700	3.077952
-553.545387	42.568528	3.082957
-554.585322	-49.320954	3.087962
-555.569139	29.217186	3.092966
-556.604847	-31.112790	3.097971
-557.358056	-78.169107	3.102976
-558.579767	10.033795	3.107981
-559.580999	-52.324897	3.112986
-560.798316	-55.573566	3.117990
-561.757561	37.164374	3.122995
-562.722706	-43.235941	3.128000
-563.676363	-22.605113	3.133005
-564.625468	-21.233082	3.138010
-565.651109	-11.077420	3.143014
-566.694618	-31.461770	3.148019
-567.918001	-16.140188	3.153024
-568.962407	-12.205175	3.158029
-569.865740	-3.406217	3.163034
-570.578268	-16.572418	3.168038
-571.675562	-50.758250	3.173043
-572.806875	4.588000	3.178048
-573.713484	-26.842988	3.183053
-574.875084	-39.908111	3.188058
-575.845630	56.617551	3.193062
-576.641445	-86.222198	3.198067
-577.627488	-35.773694	3.203072
-578.662466	-62.763668	3.208077
-579.783056	-45.008413	3.213082
-580.585406	-20.243726	3.218086
-581.830889	-20.049817	3.223091
-582.837474	-7.407192	3.228096
-583.688961	15.143902	3.233101
-584.769173	-58.364033	3.238106
-585.903688	-31.445270	3.243110
-586.648132	-33.437205	3.248115
-587.464255	-37.184139	3.253120
-588.367237	-83.964355	3.258125
-589.406579	62.137141	3.263130
-590.250293	-58.209227	3.268134
-591.625926	13.219059	3.273139
-592.566707	-63.831384	3.278144
-593.539636	-1.772676	3.283149
-594.551853	-49.794130	3.288154
-595.452155	-136.868668	3.293158
-596.603661	-4.236178	3.298163
-597.816129	13.988671	3.303168
-598.673114	-59.130758	3.308173
-599.669683	7.358731	3.313178
-600.534901	-44.947050	3.318182
-601.654861	-49.305773	3.323187
-602.589833	-29.232369	3.328192
-603.696593	-84.375978	3.333197
-604.742111	-55.106600	3.338202
-605.918855	19.236727	3.343206
-606.684348	0.926472	3.348211
-607.865636	2.865522	3.353216
-608.897021	37.192060	3.358221
-609.840144	-40.734619	3.363226
-610.750640	15.602425	3.368230
-611.693740	-67.473627	3.373235
-613.005380	-0.639954	3.378240
-613.880221	-29.061922	3.383245
-614.758471	16.063248	3.388250
-615.843369	-17.850917	3.393254
-616.926661	-17.360617	3.398259
-617.610814	-13.496593	3.403264
-618.776394	11.315422	3.408269
-619.669724	-61.014837	3.413274
-620.935319	-82.564426	3.418278
-621.756760	-48.772268	3.423283
-622.680243	-17.802321	3.428288
-623.850915	-49.181671	3.433293
-624.804237	-25.042565	3.438298
-626.074861	-11.158131	3.443302
-626.796888	-34.795264	3.448307
-627.817800	-11.673278	3.453312
-628.955943	-35.157698	3.458317
-629.849153	-111.271554	3.463322
-630.994727	-50.269796	3.468326
-631.850239	-9.424710	3.473331
-632.903349	-60.150965	3.478336
-633.775022	-52.953630	3.483341
-634.920575	-18.989547	3.488346
-635.833450	-30.521868	3.493350
-636.819037	-34.825446	3.498355
-637.911450	-59.828685	3.503360
-638.831439	-53.066101	3.508365
-639.935965	-16.797930	3.513370
-640.935937	-36.006286	3.518374
-641.950436	-24.851708	3.523379
-643.065208	-66.185333	3.528384
-643.861994	-59.389066	3.533389
-644.776265	-58.855343	3.538394
-645.907623	-110.081253	3.543398
-646.973716	25.629988	3.548403
-647.736388	-23.477641	3.553408
-648.879335	-15.286731	3.558413
-649.712103	-20.030149	3.563418
-650.737283	-3.258877	3.568422
-651.686123	37.116647	3.573427
-652.804897	-38.232236	3.578432
-653.844553	-9.177553	3.583437
-654.826797	-19.370862	3.588442
-656.000438	-10.442882	3.593446
-656.911819	-29.643431	3.598451
-657.842249	13.632618	3.603456
-659.045979	-52.315747	3.608461
-660.076111	-16.924538	3.613466
-660.981979	-34.422962	3.618470
-661.927323	-59.651040	3.623475
-663.031855	-47.325888	3.628480
-663.881812	-59.793895	3.633485
-664.877249	31.340228	3.638490
-665.837495	-23.689656	3.643494
-666.901345	-13.896528	3.648499
-667.990497	-50.790834	3.653504
-668.928701	-27.032523	3.658509
-669.896733	-10.105027	3.663514
-671.046980	-64.181165	3.668518
-671.958622	-31.172808	3.673523
-672.861995	-27.973939	3.678528
-673.859882	-46.155436	3.683533
-675.010345	-45.704846	3.688538
-675.873911	17.808285	3.693542
-676.995103	-90.315604	3.698547
-678.027136	0.479943	3.703552
-678.883283	-22.873739	3.708557
-679.690934	13.407345	3.713562
-680.926266	-42.594647	3.718566
-681.700363	2.871468	3.723571
-682.735601	-63.885243	3.728576
-684.115295	-61.277500	3.733581
-684.930122	-24.668292	3.738586
-685.979021	-46.503556	3.743590
-686.942095	-87.587318	3.748595
-687.988688	-13.926646	3.753600
-688.833056	-56.616619	3.758605
-690.107203	-39.560797	3.763610
-691.050417	-57.484991	3.768614
-692.080302	-79.664883	3.773619
-692.824326	-41.638710	3.778624
-693.903588	-24.385452	3.783629
-694.897048	16.180639	3.788634
-695.771184	-19.082100	3.793638
-697.010932	-10.394724	3.798643
-698.074736	-30.846713	3.803648
-698.731152	-65.568845	3.808653
-699.979463	-113.033835	3.813658
-701.323509	-10.255518	3.818662
-702.241873	-112.270649	3.823667
-703.204571	46.421852	3.828672
-703.681381	-27.927876	3.833677
-705.059481	-0.650728	3.838682
-705.974667	-0.404605	3.843686
-707.139038	-37.799562	3.848691
-707.990335	-15.686648	3.853696
-709.051028	-29.010569	3.858701
-709.811061	-77.329343	3.863706
-710.732565	-26.137835	3.868710
-712.077101	-7.579693	3.873715
-712.691010	-58.378425	3.878720
-713.999118	-27.391201	3.883725
-714.941287	-63.996495	3.888730
-716.016380	-9.595802	3.893734
-717.057454	-22.613076	3.898739
-717.943792	-114.740909	3.903744
-718.834930	-23.667113	3.908749
-719.874848	-64.962878	3.913754
-720.926603	10.015282	3.918758
-722.090520	-50.671321	3.923763
-722.963060	-100.029533	3.928768
-724.025355	-4.249631	3.933773
-724.936328	-49.523032	3.938778
-726.059704	18.813869	3.943782
-727.033769	-63.261251	3.948787
-728.049746	-76.838178	3.953792
-729.057805	-108.209005	3.958797
-730.103758	-69.103665	3.963802
-731.157954	22.990108	3.968806
-732.365831	-95.503266	3.973811
-733.329743	-36.679742	3.978816
-734.023612	-16.348858	3.983821
-735.531174	-92.931491	3.988826
-736.248268	-33.877991	3.993830
-737.087219	-63.576882	3.998835
-737.945927	-79.036059	4.003840
-739.228219	-87.586625	4.008845
-740.184694	-78.105042	4.013850
-741.130511	-61.122139	4.018854
-741.702398	-57.696544	4.023859
-742.708128	-14.044040	4.028864
-743.834019	-94.476510	4.033869
-744.999077	-64.376882	4.038874
-745.937897	-43.474709	4.043878
-747.088336	-21.837066	4.048883
-748.326701	-98.247290	4.053888
-749.209475	-6.888005	4.058893
-749.904071	-48.613381	4.063898
-751.132560	-22.576736	4.068902
-752.267426	-42.578454	4.073907
-753.040293	-32.056195	4.078912
-754.080145	-63.566577	4.083917
-755.502322	-32.114651	4.088922
-756.211982	-27.377084	4.093926
-756.849313	-59.211229	4.098931
-758.074700	-17.113325	4.103936
-759.291101	-54.502899	4.108941
-760.383786	-37.457804	4.113946
-761.161975	-31.181077	4.118950
-762.115395	-46.507978	4.123955
-763.200925	-9.017813	4.128960
-764.237871	6.705499	4.133965
-765.125166	-87.175924	4.138970
-766.337110	-58.501200	4.143974
-767.328192	-20.278642	4.148979
-768.125513	-19.658574	4.153984
-769.175015	-24.629061	4.158989
-770.078695	-51.273936	4.163994
-771.268664	12.337080	4.168998
-772.239126	4.583520	4.174003
-772.946694	-63.536143	4.179008
-773.798833	-55.968982	4.184013
-775.254692	-79.144797	4.189018
-776.079118	-19.942181	4.194022
-777.034913	-37.448275	4.199027
-778.106322	-55.190962	4.204032
-779.177622	-31.838346	4.209037
-780.148790	-48.925767	4.214042
-781.339100	-55.464901	4.219046
-782.130003	-59.144415	4.224051
-783.316146	4.390162	4.229056
-784.479718	6.837890	4.234061
-785.326064	13.338189	4.239066
-786.181561	64.770994	4.244070
-787.333994	-96.941040	4.249075
-788.301355	-26.702191	4.254080
