Mon Apr 28 11:37:38 2025


Number of Points = 8431

Depth (nm)	Load (µN)	Time (s)
31.382889	1958.147132	0.000000
31.600915	1918.836944	0.005005
31.598823	1941.719977	0.010010
31.380693	1908.358692	0.015014
31.219853	1921.052126	0.020019
31.130067	1961.711433	0.025024
31.064779	1954.885117	0.030029
31.054693	1831.519987	0.035034
30.652579	1890.784223	0.040038
30.554776	1830.643649	0.045043
30.149901	1848.956634	0.050048
29.662628	1819.771019	0.055053
29.385792	1850.250336	0.060058
29.144428	1684.097636	0.065062
28.832728	1707.199907	0.070067
28.403973	1684.281108	0.075072
27.793516	1663.416242	0.080077
27.429115	1588.565582	0.085082
26.876184	1587.643324	0.090086
26.635115	1540.665061	0.095091
25.935700	1490.100512	0.100096
25.280969	1529.638878	0.105101
24.713384	1429.035654	0.110106
24.229318	1362.805592	0.115110
23.674224	1366.417536	0.120115
22.917069	1312.279167	0.125120
22.225212	1263.152762	0.130125
21.535776	1247.675532	0.135130
20.594776	1147.027191	0.140134
20.228953	1106.655108	0.145139
19.211775	1136.086359	0.150144
18.501856	1055.383310	0.155149
17.784582	1022.684074	0.160154
17.061847	977.200724	0.165158
16.368038	835.317917	0.170163
15.550081	911.027732	0.175168
14.850643	788.695646	0.180173
14.073408	728.366928	0.185178
13.140301	721.089040	0.190182
12.512959	673.068894	0.195187
11.516417	604.976890	0.200192
10.568937	593.458778	0.205197
9.666177	512.010453	0.210202
8.453698	504.390753	0.215206
7.732442	462.990499	0.220211
6.885208	417.689138	0.225216
5.915258	383.725693	0.230221
4.959684	319.139422	0.235226
3.996365	296.005950	0.240230
2.864518	166.100358	0.245235
1.894384	152.674403	0.250240
0.731727	136.672632	0.255245
-0.239618	138.599765	0.260250
-1.283153	110.410053	0.265254
-2.191190	46.221523	0.270259
-3.496572	86.933423	0.275264
-4.676922	-41.977302	0.280269
-5.623952	29.403541	0.285274
-6.650553	2.059693	0.290278
-7.750478	28.274726	0.295283
-8.846996	-51.226023	0.300288
-10.220727	-7.034495	0.305293
-11.345754	-31.063424	0.310298
-12.413640	-79.455625	0.315302
-13.692116	-124.256239	0.320307
-14.771215	-88.919687	0.325312
-16.057916	-46.323549	0.330317
-17.327355	-85.717651	0.335322
-18.539614	-64.335134	0.340326
-19.701534	22.622652	0.345331
-20.798510	1.138640	0.350336
-21.839757	-92.017898	0.355341
-22.788604	-72.792482	0.360346
-23.906637	-48.474632	0.365350
-25.132131	-30.393402	0.370355
-26.352479	-90.604144	0.375360
-27.121095	-71.904248	0.380365
-28.299487	-73.975331	0.385370
-29.279629	-39.411617	0.390374
-30.425006	-104.644619	0.395379
-31.538962	-58.176028	0.400384
-32.643777	-27.426152	0.405389
-33.676030	-20.043125	0.410394
-34.398813	-42.395012	0.415398
-35.805863	25.488147	0.420403
-36.589788	-7.073522	0.425408
-37.650382	-26.754219	0.430413
-38.927157	-67.247660	0.435418
-39.849800	-39.152800	0.440422
-40.961179	-73.529754	0.445427
-41.787277	-29.840231	0.450432
-42.986505	-76.834497	0.455437
-44.123836	25.166831	0.460442
-44.952474	-76.227678	0.465446
-46.335553	90.900311	0.470451
-47.283663	-59.153001	0.475456
-48.302999	-18.389576	0.480461
-49.266064	-21.987503	0.485466
-50.438542	-73.411387	0.490470
-51.328608	-36.662223	0.495475
-52.221131	-78.114709	0.500480
-53.458230	-43.712642	0.505485
-54.398916	-79.062585	0.510490
-55.407552	-66.803895	0.515494
-56.280225	-50.697669	0.520499
-57.437807	-97.580953	0.525504
-58.243361	-89.036403	0.530509
-59.580423	-55.063137	0.535514
-60.470666	-2.623229	0.540518
-61.601234	4.292981	0.545523
-62.624788	17.909326	0.550528
-63.696679	-36.141454	0.555533
-64.454276	2.928816	0.560538
-65.468443	-9.179184	0.565542
-66.714027	-78.071554	0.570547
-67.107254	-37.799812	0.575552
-68.379154	-102.525555	0.580557
-69.573421	33.932142	0.585562
-70.365071	34.182108	0.590566
-71.392102	43.454411	0.595571
-72.316915	-49.667067	0.600576
-73.514145	-77.252077	0.605581
-74.402141	-24.299542	0.610586
-75.352575	-20.538527	0.615590
-76.407664	11.634496	0.620595
-77.564517	-28.637220	0.625600
-78.677608	52.681453	0.630605
-79.622218	-95.030866	0.635610
-80.434996	-57.206372	0.640614
-81.693133	-39.251337	0.645619
-82.857580	32.254910	0.650624
-83.675059	-37.636879	0.655629
-84.530685	-35.837030	0.660634
-85.626077	-92.609302	0.665638
-86.684546	-55.088112	0.670643
-87.535631	14.243649	0.675648
-88.526034	-28.013958	0.680653
-89.458983	-50.405738	0.685658
-90.633294	-17.991161	0.690662
-91.611083	-14.233151	0.695667
-92.763074	-35.860531	0.700672
-93.564921	-15.571080	0.705677
-94.514435	1.450959	0.710682
-95.524473	-46.747948	0.715686
-96.556105	43.420997	0.720691
-97.688231	-51.770041	0.725696
-98.627844	-5.236074	0.730701
-99.612828	-70.035781	0.735706
-100.613512	-16.969087	0.740710
-101.738940	-10.743197	0.745715
-102.610773	-4.592394	0.750720
-103.721114	-42.976586	0.755725
-104.702982	-73.490936	0.760730
-105.783373	-57.262683	0.765734
-106.722101	-72.927831	0.770739
-107.825129	77.248312	0.775744
-108.859037	-58.499272	0.780749
-109.697314	-30.959249	0.785754
-110.770783	23.685511	0.790758
-111.839851	-10.192352	0.795763
-112.815050	11.985360	0.800768
-113.619446	-53.828425	0.805773
-114.727993	-17.291546	0.810778
-115.564036	-54.881340	0.815782
-116.858604	-22.124558	0.820787
-117.684053	-42.174105	0.825792
