Fri Apr 25 12:39:40 2025


Number of Points = 8424

Depth (nm)	Load (µN)	Time (s)
41.496449	1873.068642	0.000000
41.474527	1827.648215	0.005005
41.651945	1830.470094	0.010010
41.552937	1797.729408	0.015014
41.633664	1799.832187	0.020019
41.512868	1838.209962	0.025024
41.290413	1768.026021	0.030029
41.288853	1756.012036	0.035034
40.961117	1722.020599	0.040038
40.795204	1762.317754	0.045043
40.710510	1682.403235	0.050048
40.314256	1656.791395	0.055053
40.100315	1642.305855	0.060058
39.661578	1639.146524	0.065062
39.224682	1610.491550	0.070067
38.897569	1513.282753	0.075072
38.269741	1605.577137	0.080077
37.950824	1522.722921	0.085082
37.413349	1483.365380	0.090086
36.871607	1414.881408	0.095091
36.418475	1392.571462	0.100096
35.957994	1370.614807	0.105101
35.454604	1320.772588	0.110106
34.673271	1247.534147	0.115110
34.056190	1221.107850	0.120115
33.569999	1162.603360	0.125120
32.752816	1216.524054	0.130125
32.200498	1128.588617	0.135130
31.556119	1051.759284	0.140134
30.791074	1056.903384	0.145139
30.110528	972.081214	0.150144
29.358610	891.016759	0.155149
28.485266	897.988837	0.160154
27.722525	834.191616	0.165158
27.109626	771.960134	0.170163
25.998211	743.897227	0.175168
25.464679	590.901376	0.180173
24.434573	652.296288	0.185178
23.858155	514.411332	0.190182
22.910858	511.185744	0.195187
21.997442	493.780036	0.200192
21.065602	414.807663	0.205197
20.047427	461.741241	0.210202
19.158365	356.121103	0.215206
18.460299	315.717619	0.220211
17.350130	276.079613	0.225216
16.402164	229.459308	0.230221
15.544436	193.294098	0.235226
14.343568	201.115622	0.240230
13.288220	180.112638	0.245235
12.449847	88.645294	0.250240
11.522954	105.970305	0.255245
10.287018	105.986592	0.260250
9.358801	25.862049	0.265254
8.127340	20.966143	0.270259
7.033414	-29.938712	0.275264
5.945007	41.959457	0.280269
4.839265	-77.791203	0.285274
3.602809	3.715074	0.290278
2.245864	8.206899	0.295283
1.211427	3.319724	0.300288
0.123355	-0.534637	0.305293
-1.100172	-51.746417	0.310298
-2.338480	-43.536432	0.315302
-3.781046	-21.840819	0.320307
-4.516780	-31.726911	0.325312
-5.751194	-26.449590	0.330317
-6.967344	-37.526489	0.335322
-8.021020	-20.822657	0.340326
-9.020691	-44.575013	0.345331
-10.305730	-28.482093	0.350336
-11.526078	-6.134827	0.355341
-12.663890	32.570301	0.360346
-13.459312	-26.690657	0.365350
-14.818430	1.553699	0.370355
-15.481471	9.995552	0.375360
-16.592362	1.964875	0.380365
-17.605706	-79.282866	0.385370
-18.563387	-41.452915	0.390374
-19.892913	3.517890	0.395379
-21.060188	-73.193132	0.400384
-21.835526	-88.239504	0.405389
-22.975325	-19.744016	0.410394
-24.071016	-31.462781	0.415398
-25.179461	-70.624392	0.420403
-26.173176	-38.143891	0.425408
-27.174277	-32.569383	0.430413
-28.252710	-33.432824	0.435418
-29.110553	19.897368	0.440422
-30.293382	-63.999025	0.445427
-31.315358	-50.750791	0.450432
-32.347465	-26.224604	0.455437
-33.534823	-23.029997	0.460442
-34.328605	-64.201934	0.465446
-35.528277	-38.166017	0.470451
-36.445931	-50.946986	0.475456
-37.542486	-0.229581	0.480461
-38.492461	-35.598808	0.485466
-39.542292	-38.050276	0.490470
-40.715014	27.124311	0.495475
-41.424386	6.769166	0.500480
-42.465282	20.474867	0.505485
-43.515650	26.517085	0.510490
-44.621186	-34.893886	0.515494
-45.808481	40.094516	0.520499
-46.497146	-60.416947	0.525504
-47.705214	-32.536620	0.530509
-48.455977	-5.487143	0.535514
-49.718476	-32.833553	0.540518
-50.626360	-62.679839	0.545523
-51.567787	-50.034960	0.550528
-52.784382	-21.650622	0.555533
-53.879913	-1.600169	0.560538
-54.846336	15.475327	0.565542
-55.931816	8.801761	0.570547
-56.869124	13.077099	0.575552
-57.707692	-35.119982	0.580557
-59.097258	52.977693	0.585562
-59.993751	6.766872	0.590566
-60.855045	-61.628917	0.595571
-61.790651	14.978161	0.600576
-62.743829	-85.218264	0.605581
-63.896696	37.787939	0.610586
-64.847907	-80.147780	0.615590
-65.931569	-18.385649	0.620595
-66.879432	-22.975994	0.625600
-67.817782	-31.615844	0.630605
-68.992912	57.737358	0.635610
-69.887442	6.953468	0.640614
-70.742390	-47.489085	0.645619
-71.868948	-30.234187	0.650624
-72.881650	-1.655514	0.655629
-73.638191	8.822465	0.660634
-74.667751	-64.727734	0.665638
-75.753704	-5.395030	0.670643
-76.839891	19.124631	0.675648
-77.796287	24.245841	0.680653
-78.740687	-33.335885	0.685658
-79.596215	-60.957338	0.690662
-80.795515	-30.248640	0.695667
-81.762055	-22.869092	0.700672
-82.895448	-30.240360	0.705677
-83.909547	-24.560966	0.710682
-85.065834	-20.737667	0.715686
-85.678971	-92.712152	0.720691
-86.844403	-8.498589	0.725696
-88.088938	-33.909082	0.730701
-88.944799	-29.786396	0.735706
-89.937883	-25.228997	0.740710
-91.051782	-43.655817	0.745715
-92.193211	63.399615	0.750720
-92.952377	-33.342244	0.755725
-93.889858	-28.102089	0.760730
-94.908513	-66.491864	0.765734
-95.946069	-31.879143	0.770739
-96.671649	-58.016107	0.775744
-97.931062	6.148206	0.780749
-98.857287	-4.913362	0.785754
-99.833691	-30.364279	0.790758
-101.004382	-10.125344	0.795763
-101.850544	-59.409444	0.800768
-102.964912	7.436813	0.805773
-104.096985	-19.051358	0.810778
-104.878982	-52.522713	0.815782
-105.998998	27.165926	0.820787
-107.057751	7.630645	0.825792
-107.980273	-64.514875	0.830797
-109.014304	9.344552	0.835802
-110.220649	-37.086882	0.840806
-111.046231	-15.523908	0.845811
-112.062176	14.922615	0.850816
-112.915034	-59.175636	0.855821
-114.004763	-27.238542	0.860826
-115.005131	2.851949	0.865830
-116.085428	10.069683	0.870835
-117.057373	-43.330905	0.875840
-118.140905	7.795870	0.880845
-119.105925	10.389681	0.885850
-120.062410	-25.052081	0.890854
-120.901950	-56.637347	0.895859
-121.900804	-64.442200	0.900864
-122.983100	-17.174260	0.905869
-124.020705	12.928873	0.910874
-124.966581	-96.527174	0.915878
-126.055065	44.697086	0.920883
-126.968439	-51.478740	0.925888
-127.894208	-11.792534	0.930893
-128.806417	8.947964	0.935898
-129.690398	-56.195224	0.940902
-131.043843	-46.379644	0.945907
-132.247741	-23.498612	0.950912
-133.298802	10.079151	0.955917
-134.256733	-26.038514	0.960922
-135.292482	-53.573720	0.965926
-136.472159	2.233222	0.970931
-137.138238	-73.756965	0.975936
-138.328579	-22.932298	0.980941
-139.161171	35.488323	0.985946
-140.201386	-46.689181	0.990950
-141.364081	-55.064897	0.995955
-142.272036	-23.201655	1.000960
-143.197284	-74.663549	1.005965
-144.146928	-26.300419	1.010970
-145.256886	4.190554	1.015974
-146.107928	-38.790511	1.020979
-146.926675	-73.501933	1.025984
-148.300023	-43.648521	1.030989
-149.254817	-43.976869	1.035994
-150.413653	-30.443751	1.040998
-151.066374	-108.066798	1.046003
-152.337041	-14.359392	1.051008
-153.501978	-39.395485	1.056013
-154.194302	-31.431873	1.061018
-155.246642	-7.612304	1.066022
-156.326990	-91.517228	1.071027
-157.234694	-25.893249	1.076032
-158.266319	-15.935778	1.081037
-158.916762	-31.073972	1.086042
-160.011693	-93.489749	1.091046
-161.130692	-38.292099	1.096051
-162.107430	-8.773136	1.101056
-163.162677	-24.363177	1.106061
-164.142850	-44.187735	1.111066
-165.285735	-50.590713	1.116070
-166.093638	-35.998661	1.121075
-167.174250	-76.509187	1.126080
-168.286578	-22.065350	1.131085
-169.260507	-22.762948	1.136090
-170.381065	-33.081945	1.141094
-171.341714	3.409288	1.146099
-172.224818	-50.133752	1.151104
-173.141344	-39.275615	1.156109
-174.229421	-20.717833	1.161114
-175.185302	-32.257545	1.166118
-176.063904	31.227203	1.171123
-177.363487	-16.111810	1.176128
-178.154085	-15.343068	1.181133
-179.167639	-13.308805	1.186138
-180.183257	45.524649	1.191142
-181.129830	-65.734858	1.196147
-182.189616	-47.286848	1.201152
-183.431746	-2.620296	1.206157
-184.325006	-36.842881	1.211162
-185.387864	5.846380	1.216166
-186.300671	30.996924	1.221171
-187.197052	-48.986538	1.226176
-188.052789	-40.516545	1.231181
-189.227437	-14.901629	1.236186
-190.220233	-34.383552	1.241190
-191.032552	-83.177491	1.246195
-192.277132	-31.657761	1.251200
-193.049820	-25.884139	1.256205
-194.129306	-15.096026	1.261210
-195.292863	-41.848547	1.266214
-196.259044	-28.518170	1.271219
-197.316188	-50.258214	1.276224
-198.279403	-46.662468	1.281229
-199.344550	-4.999622	1.286234
-200.209745	6.430063	1.291238
-201.386634	-2.754783	1.296243
-202.466233	13.545403	1.301248
-203.238207	-37.053631	1.306253
-204.198561	-14.467580	1.311258
-205.506086	-15.828782	1.316262
-206.504951	14.587324	1.321267
-207.239619	-61.830329	1.326272
-208.322200	3.301898	1.331277
-209.406626	-7.279660	1.336282
-210.339303	5.425628	1.341286
-211.342909	-17.121708	1.346291
-212.271887	-73.304707	1.351296
-213.487858	-60.779149	1.356301
-214.347163	10.491029	1.361306
-215.129001	-26.337212	1.366310
-216.168522	-47.757410	1.371315
-217.227366	-76.198781	1.376320
-218.202980	-51.916376	1.381325
-219.315703	-26.923582	1.386330
-220.309308	-12.418773	1.391334
-221.227874	-20.350529	1.396339
-222.172017	-37.430999	1.401344
-223.372974	-55.577006	1.406349
-224.264447	-65.033691	1.411354
-225.395207	-28.923156	1.416358
-226.392869	-39.584084	1.421363
-227.453406	-25.720531	1.426368
-228.457820	-18.465274	1.431373
-229.437440	6.620345	1.436378
-230.460312	-32.957354	1.441382
-231.378070	-48.054877	1.446387
-232.385588	-85.207388	1.451392
-233.250323	-85.315284	1.456397
-234.501959	-5.381265	1.461402
-235.283503	-123.798881	1.466406
-236.389079	-31.174308	1.471411
-237.401190	-13.869589	1.476416
-238.517379	-44.158015	1.481421
-239.301130	-66.754536	1.486426
-240.401451	-8.380880	1.491430
-241.538569	-76.231205	1.496435
-242.523610	-30.586652	1.501440
-243.510042	-26.130977	1.506445
-244.424801	-59.832317	1.511450
-245.457300	-23.579570	1.516454
-246.377898	-66.298490	1.521459
-247.333532	-49.338586	1.526464
-248.052411	-13.016641	1.531469
-249.301200	-65.395612	1.536474
-250.503243	-10.344747	1.541478
-251.120985	-90.234117	1.546483
-252.341570	-75.414309	1.551488
-253.450824	7.440560	1.556493
-254.424903	-1.587166	1.561498
-255.241000	-37.175930	1.566502
-256.438561	-55.598474	1.571507
-257.437558	26.592783	1.576512
-258.563062	-20.027890	1.581517
-259.554654	-39.271827	1.586522
-260.451541	3.349014	1.591526
-261.373463	-55.704867	1.596531
-262.365003	-36.089491	1.601536
-263.292206	-50.381917	1.606541
-264.462734	-55.885520	1.611546
-265.523601	-30.396450	1.616550
-266.521801	-30.484046	1.621555
-267.317984	14.332567	1.626560
-268.600033	-29.015493	1.631565
-269.443151	-57.617355	1.636570
-270.366390	-42.497285	1.641574
-271.439615	-74.353386	1.646579
-272.510588	-63.367342	1.651584
-273.592055	-49.759552	1.656589
-274.563940	-10.282652	1.661594
-275.311269	-49.389683	1.666598
-276.224296	-49.380815	1.671603
-277.339298	-30.788344	1.676608
-278.324808	-40.826760	1.681613
-279.298193	-74.670881	1.686618
-280.380978	38.954490	1.691622
-281.679458	14.252517	1.696627
-282.495891	-29.503752	1.701632
-283.609656	-14.719917	1.706637
-284.488120	20.841998	1.711642
-285.425939	16.224240	1.716646
-286.515913	-39.365195	1.721651
-287.787938	-37.618618	1.726656
-288.643166	-8.378306	1.731661
-289.508422	-13.283698	1.736666
-290.626131	-0.415139	1.741670
-291.492437	-13.174717	1.746675
-292.459088	-77.499669	1.751680
-293.568500	-5.179973	1.756685
-294.704465	-4.281201	1.761690
-295.590841	-86.547189	1.766694
-296.638615	-4.990809	1.771699
-297.610590	57.072882	1.776704
-298.578579	-0.449534	1.781709
-299.553477	-14.036646	1.786714
-300.489323	-70.993496	1.791718
-301.800207	-2.376143	1.796723
-302.740006	-26.422803	1.801728
-303.476181	-32.136037	1.806733
-304.737638	-76.580575	1.811738
-305.593746	-7.227939	1.816742
-306.564787	26.812075	1.821747
-307.397025	6.274142	1.826752
-308.536596	-89.385189	1.831757
-309.577712	10.934704	1.836762
-310.544205	-13.040246	1.841766
-311.593083	-28.255797	1.846771
-312.690212	-15.707285	1.851776
-313.461033	-69.437884	1.856781
-314.690409	13.771145	1.861786
-315.637349	-4.648340	1.866790
-316.821807	31.293044	1.871795
-317.690992	-6.206664	1.876800
-318.667453	28.937633	1.881805
-319.501745	47.134571	1.886810
-320.488145	-83.853237	1.891814
-321.528133	7.709827	1.896819
-322.709858	-30.372844	1.901824
-323.733606	18.617490	1.906829
-324.519361	-46.770868	1.911834
-325.680091	-51.187567	1.916838
-326.616688	-49.817544	1.921843
-327.686338	-35.098556	1.926848
-328.510961	-49.463024	1.931853
-329.713261	-30.865736	1.936858
-330.681988	-14.402082	1.941862
-331.679481	-72.001782	1.946867
-332.686765	-35.932602	1.951872
-333.648149	-61.186875	1.956877
-334.833472	-93.643436	1.961882
-335.527761	-31.561295	1.966886
-336.507938	-26.819165	1.971891
-337.391068	5.888306	1.976896
