Thu Apr 24 13:50:51 2025


Number of Points = 8425

Depth (nm)	Load (µN)	Time (s)
37.526945	1801.823647	0.000000
37.565420	1766.575777	0.005005
37.796185	1785.821040	0.010010
37.800840	1851.165556	0.015014
37.667938	1826.675529	0.020019
37.547491	1820.525829	0.025024
37.240474	1750.846718	0.030029
37.081640	1777.965290	0.035034
37.365501	1722.123733	0.040038
36.904732	1702.617188	0.045043
36.872342	1664.323141	0.050048
36.142596	1745.261164	0.055053
35.962910	1646.732884	0.060058
35.610736	1656.736630	0.065062
35.432204	1562.293236	0.070067
35.042517	1552.311215	0.075072
34.783290	1469.773715	0.080077
34.247532	1489.373890	0.085082
33.642380	1421.185913	0.090086
33.254330	1445.598606	0.095091
32.710396	1334.875859	0.100096
32.124930	1338.679494	0.105101
31.458500	1298.391734	0.110106
31.196329	1209.766662	0.115110
30.217263	1219.264520	0.120115
29.927329	1150.772121	0.125120
29.380884	1075.060338	0.130125
28.464068	1065.028373	0.135130
27.852162	950.809417	0.140134
26.982933	881.232576	0.145139
26.443032	792.927229	0.150144
25.581617	819.250826	0.155149
24.810485	769.401170	0.160154
24.188200	698.940911	0.165158
23.137221	687.963945	0.170163
22.805256	631.377932	0.175168
21.768264	580.765176	0.180173
20.921193	500.093587	0.185178
19.981984	505.731341	0.190182
19.048531	470.144965	0.195187
18.149907	390.518393	0.200192
17.550068	366.248113	0.205197
16.710355	324.391138	0.210202
15.315910	246.258220	0.215206
14.455979	251.030087	0.220211
13.294596	247.695495	0.225216
12.487278	238.266583	0.230221
11.422732	119.341508	0.235226
10.774609	140.769547	0.240230
9.550275	45.327951	0.245235
8.230252	60.263783	0.250240
7.521275	-18.146262	0.255245
6.354298	-72.710893	0.260250
4.854992	57.102575	0.265254
3.576489	-15.504830	0.270259
2.382194	38.092042	0.275264
1.396068	22.533316	0.280269
-0.280552	31.974731	0.285274
-1.056787	41.830703	0.290278
-2.023316	-8.828969	0.295283
-3.451981	10.578401	0.300288
-4.500139	13.157664	0.305293
-5.600832	-6.246948	0.310298
-6.530506	38.879838	0.315302
-7.991539	44.816548	0.320307
-8.825205	-3.293759	0.325312
-10.013598	-1.507259	0.330317
-11.291303	0.421735	0.335322
-12.333441	35.324513	0.340326
-13.330951	80.937573	0.345331
-14.664530	39.220642	0.350336
-15.501669	13.839588	0.355341
-16.736384	49.846434	0.360346
-17.312262	20.832635	0.365350
-18.896958	50.653769	0.370355
-19.807241	-23.291343	0.375360
-21.054263	-51.179524	0.380365
-21.956531	-1.401030	0.385370
-22.978373	-31.682092	0.390374
-24.159314	42.521045	0.395379
-25.063876	-22.943626	0.400384
-26.325146	-33.524185	0.405389
-27.337079	13.659732	0.410394
-28.321343	-38.171570	0.415398
-29.278291	-3.835906	0.420403
-30.281197	-56.337525	0.425408
-31.330678	-36.981086	0.430413
-32.133797	-2.120276	0.435418
-33.424117	-9.696645	0.440422
-34.587186	-36.785782	0.445427
-35.505231	-40.201075	0.450432
-36.115016	12.875538	0.455437
-37.226687	37.189300	0.460442
-38.385085	34.455433	0.465446
-39.132455	-34.018368	0.470451
-40.332234	30.693916	0.475456
-41.575964	7.716155	0.480461
-42.407012	29.593527	0.485466
-43.550177	-12.700199	0.490470
-44.504401	-86.855838	0.495475
-45.496860	28.743686	0.500480
-46.462474	8.780602	0.505485
-47.285422	0.321990	0.510490
-48.524559	-0.806248	0.515494
-49.466199	20.920026	0.520499
-50.940478	-21.388670	0.525504
-51.856478	70.943947	0.530509
-52.742287	-5.439873	0.535514
-53.884092	39.344248	0.540518
-55.018979	-1.160505	0.545523
-55.731791	-30.128507	0.550528
-56.689601	-1.004604	0.555533
-57.335092	-40.507029	0.560538
-58.795785	34.829305	0.565542
-60.146448	-16.065451	0.570547
-60.875263	22.341567	0.575552
-61.951069	-36.801203	0.580557
-62.669330	-14.109386	0.585562
-63.698848	-2.865830	0.590566
-64.445315	-67.906688	0.595571
-65.923267	16.105565	0.600576
-66.901584	38.771305	0.605581
-67.946752	4.601597	0.610586
-68.716763	17.976425	0.615590
-69.564829	-19.729485	0.620595
-70.715494	-35.633949	0.625600
-71.859996	-46.315770	0.630605
-72.809485	24.715683	0.635610
-73.809441	16.704536	0.640614
-74.996188	-8.509659	0.645619
-75.905944	-31.072189	0.650624
-76.796947	-38.330253	0.655629
-77.904164	-18.052257	0.660634
-78.723599	57.083170	0.665638
-79.940320	-17.649118	0.670643
-80.722983	-10.096139	0.675648
-81.755782	-40.310583	0.680653
-82.816641	-71.430258	0.685658
-84.102810	50.168565	0.690662
-84.887100	16.789065	0.695667
-85.664900	20.356154	0.700672
-86.849279	-43.310917	0.705677
-87.790387	1.293640	0.710682
-88.932713	23.375104	0.715686
-89.920063	-46.459320	0.720691
-91.082335	27.261691	0.725696
-91.973123	-16.068045	0.730701
-93.038903	-6.716719	0.735706
-93.467408	-17.975291	0.740710
-94.648285	1.600650	0.745715
-95.602591	11.528785	0.750720
-96.918671	8.860304	0.755725
-98.031624	38.637517	0.760730
-98.675390	4.484574	0.765734
-99.828217	9.066252	0.770739
-100.795620	-45.251038	0.775744
-101.998756	-3.440843	0.780749
-102.860690	13.648316	0.785754
-103.865637	-16.274625	0.790758
-104.802368	14.421137	0.795763
-106.023029	-4.429257	0.800768
-106.816405	-3.275046	0.805773
-108.080958	70.818558	0.810778
-109.143449	-6.032293	0.815782
-110.011380	1.799791	0.820787
-111.072968	61.705306	0.825792
-112.140845	41.713941	0.830797
-112.947441	6.851030	0.835802
-113.801632	55.636643	0.840806
-114.954726	43.491947	0.845811
-115.792663	14.089705	0.850816
-117.147669	36.505316	0.855821
-118.071294	-27.323680	0.860826
-119.150106	45.204468	0.865830
-120.019298	41.247008	0.870835
-121.000784	43.102962	0.875840
-121.497163	44.684460	0.880845
-122.789904	-25.987739	0.885850
