Mon Apr 28 11:10:50 2025


Number of Points = 8433

Depth (nm)	Load (µN)	Time (s)
25.353838	1616.871139	0.000000
25.284320	1673.059898	0.005005
25.338682	1653.257860	0.010010
25.501117	1639.516934	0.015014
25.298936	1722.637090	0.020019
25.124253	1648.354081	0.025024
24.815560	1671.240798	0.030029
24.579584	1672.150737	0.035034
24.599313	1628.468015	0.040038
24.377444	1595.988559	0.045043
24.079142	1594.578326	0.050048
23.473065	1633.971851	0.055053
23.388160	1632.851135	0.060058
22.726285	1580.475267	0.065062
22.366115	1574.828800	0.070067
22.178990	1496.668724	0.075072
21.657539	1478.192535	0.080077
20.971816	1433.914649	0.085082
20.468980	1401.144264	0.090086
19.736347	1389.164917	0.095091
19.319990	1321.966395	0.100096
18.743610	1309.282032	0.105101
17.917644	1298.286633	0.110106
17.405151	1262.815031	0.115110
16.692344	1189.170180	0.120115
16.214782	1175.124471	0.125120
15.435488	1139.945503	0.130125
14.838662	1102.549849	0.135130
13.983429	1054.699919	0.140134
13.106722	1074.651500	0.145139
12.475724	1040.536000	0.150144
11.641765	982.548633	0.155149
10.845563	924.423185	0.160154
9.946287	946.122988	0.165158
9.290238	847.779123	0.170163
8.414881	799.711368	0.175168
7.537227	814.428923	0.180173
6.825610	769.360069	0.185178
5.796221	752.211882	0.190182
4.907357	692.290917	0.195187
4.076887	631.260589	0.200192
2.977656	654.932426	0.205197
2.199668	570.330797	0.210202
1.398567	518.506646	0.215206
0.475457	501.672625	0.220211
-0.437609	449.611825	0.225216
-1.440345	419.282025	0.230221
-2.261666	336.148845	0.235226
-3.154963	328.044736	0.240230
-4.235941	253.666430	0.245235
-5.342417	306.803509	0.250240
-6.283234	303.386355	0.255245
-7.418310	266.516172	0.260250
-8.148374	215.945505	0.265254
-9.268910	136.046823	0.270259
-10.230992	174.032911	0.275264
-11.113150	97.733412	0.280269
-12.248576	103.849675	0.285274
-13.545304	34.968465	0.290278
-14.652898	39.246997	0.295283
-15.485671	65.368105	0.300288
-16.594944	29.766678	0.305293
-17.774107	22.274815	0.310298
-18.734797	-30.369254	0.315302
-19.851264	-60.032917	0.320307
-21.118781	-42.927430	0.325312
-22.042568	-30.298010	0.330317
-23.298286	-21.297859	0.335322
-24.271409	-52.238086	0.340326
-25.469147	-73.622099	0.345331
-26.683161	-45.741703	0.350336
-27.924731	-33.240450	0.355341
-29.072127	-8.525843	0.360346
-30.208837	-40.974744	0.365350
-31.273377	-11.280214	0.370355
-32.374645	-34.212618	0.375360
-33.617512	-38.552049	0.380365
-34.598843	-49.567983	0.385370
-35.728418	-4.875488	0.390374
-36.603018	-85.596803	0.395379
-37.779367	-18.625330	0.400384
-38.863494	9.611029	0.405389
-39.712830	-31.877297	0.410394
-40.975089	-61.227550	0.415398
-41.945830	-74.676224	0.420403
-42.917782	3.844513	0.425408
-44.340907	-51.970346	0.430413
-45.177932	-70.949513	0.435418
-46.179337	7.080566	0.440422
-47.185576	-20.630178	0.445427
-48.544423	5.134220	0.450432
-49.523874	-4.166898	0.455437
-50.516199	-23.918861	0.460442
-51.371905	-27.002039	0.465446
-52.342226	-92.401655	0.470451
-53.522388	-32.202856	0.475456
-54.508606	-91.223626	0.480461
-55.317868	-63.044664	0.485466
-56.464673	-44.803684	0.490470
-57.357351	-28.653867	0.495475
-58.840995	17.125204	0.500480
-59.494290	-23.904864	0.505485
-60.480780	-44.297361	0.510490
-61.597199	-68.914712	0.515494
-62.627694	-29.052033	0.520499
-63.432213	-69.716726	0.525504
-64.711401	-51.404943	0.530509
-65.694809	-53.191821	0.535514
-66.734911	29.259260	0.540518
-67.728887	-47.075892	0.545523
-68.893260	72.306063	0.550528
-69.720256	-59.330911	0.555533
-70.876094	8.860777	0.560538
-71.787938	-87.899805	0.565542
-72.855016	-40.461624	0.570547
-73.875260	-19.572184	0.575552
-74.736729	-20.136499	0.580557
-75.790998	-86.633917	0.585562
-76.956242	2.033305	0.590566
-77.798219	-56.223382	0.595571
-79.010239	-1.147113	0.600576
-79.903679	10.545491	0.605581
-80.968931	-74.066495	0.610586
-81.855124	-21.582051	0.615590
-83.022440	-7.603593	0.620595
-83.901816	-34.819548	0.625600
-84.649127	-106.894710	0.630605
-85.942842	-0.515583	0.635610
-86.799688	-31.495709	0.640614
-87.851394	-14.301640	0.645619
-88.950823	-28.945275	0.650624
-89.882834	-32.239843	0.655629
-90.910289	-56.787619	0.660634
-91.895618	-5.758885	0.665638
-92.977195	7.939579	0.670643
-93.892329	-4.138254	0.675648
-94.818566	-44.886011	0.680653
-95.834024	16.345534	0.685658
-96.894340	-40.182840	0.690662
-97.820568	-65.329009	0.695667
-98.916331	-13.122671	0.700672
-99.899214	-46.713677	0.705677
-101.092002	49.688983	0.710682
-102.138966	-96.534018	0.715686
-102.864813	15.721813	0.720691
-103.919820	-21.813548	0.725696
-105.052050	-31.512369	0.730701
-106.044520	-72.725455	0.735706
-107.080462	44.696301	0.740710
-108.029302	-59.100924	0.745715
-109.082794	-54.377367	0.750720
-109.936905	-56.208739	0.755725
-111.052241	-17.380843	0.760730
-112.188660	-51.269310	0.765734
-113.047414	17.157955	0.770739
-113.776115	-85.776088	0.775744
-114.887035	-79.354811	0.780749
-115.976177	-16.507629	0.785754
-117.014708	-23.308795	0.790758
-117.876263	-33.714651	0.795763
-118.946432	-36.435447	0.800768
-120.060888	-47.192114	0.805773
-121.117393	-59.396227	0.810778
-122.130611	-44.030923	0.815782
-123.076790	-52.942506	0.820787
-124.116488	-71.037406	0.825792
-125.117469	3.599471	0.830797
-126.165182	-56.451531	0.835802
-127.128916	-38.010553	0.840806
-128.100741	-11.978852	0.845811
-129.107779	-7.596807	0.850816
-130.032747	-32.179845	0.855821
-130.984278	-32.888107	0.860826
-132.091829	-31.989786	0.865830
-133.092262	-95.663108	0.870835
-134.056398	-39.194900	0.875840
-135.390686	-20.262646	0.880845
-136.080908	-70.908437	0.885850
-137.178618	-38.434845	0.890854
-138.124027	-81.867761	0.895859
-139.227508	-55.665340	0.900864
-140.139896	-25.497098	0.905869
-141.169035	-104.473952	0.910874
-142.032153	-95.095568	0.915878
-143.155260	-87.292608	0.920883
-143.993230	-45.755772	0.925888
-145.200133	-50.107012	0.930893
-145.987452	-110.047438	0.935898
-147.169969	-58.061457	0.940902
-147.998937	-87.948993	0.945907
-149.118089	-32.128306	0.950912
-150.059416	9.857601	0.955917
-151.045726	-102.378056	0.960922
-152.248421	-57.547223	0.965926
-153.242074	-47.109415	0.970931
-154.199308	-53.800772	0.975936
-155.390829	-42.518208	0.980941
-156.184720	-41.302517	0.985946
-157.085188	-12.803651	0.990950
-158.114381	-6.598229	0.995955
-159.098863	-38.748447	1.000960
-160.203775	-64.245736	1.005965
-161.332605	0.443487	1.010970
-162.203820	-14.078366	1.015974
-163.254165	-64.111182	1.020979
-164.255329	-41.600230	1.025984
-165.357045	-48.642250	1.030989
-166.296685	9.395398	1.035994
-167.339933	25.735468	1.040998
-168.349336	14.379222	1.046003
-169.325263	-23.558770	1.051008
-170.295759	-43.492986	1.056013
-171.011919	-90.285583	1.061018
-171.937767	-19.931866	1.066022
-173.151949	-58.676372	1.071027
-174.343623	-53.178487	1.076032
-175.371833	-49.865753	1.081037
-176.420657	-25.748048	1.086042
-177.456034	-15.846626	1.091046
-178.425342	30.143385	1.096051
-179.327830	-54.599475	1.101056
-180.177748	-52.237405	1.106061
-181.273588	-84.561778	1.111066
-182.239612	-64.755002	1.116070
-183.442968	-54.557557	1.121075
-184.392382	-50.345468	1.126080
-185.286789	-66.274067	1.131085
-186.415591	-62.575890	1.136090
-187.455351	7.466776	1.141094
-188.354625	-55.264689	1.146099
-189.302496	-43.502793	1.151104
-190.278099	-68.706575	1.156109
-191.261149	-32.653776	1.161114
-192.519015	-2.653782	1.166118
-193.416896	-26.594799	1.171123
-194.381854	4.944158	1.176128
-195.368703	5.037229	1.181133
-196.406742	-57.308100	1.186138
-197.402316	8.299309	1.191142
-198.439956	9.098638	1.196147
-199.552957	18.100455	1.201152
-200.613318	-65.961543	1.206157
-201.512738	-28.748119	1.211162
-202.342400	-25.253537	1.216166
-203.345928	-0.838334	1.221171
-204.312893	-20.560772	1.226176
-205.473033	29.639906	1.231181
-206.325384	-10.081146	1.236186
-207.384922	-67.385384	1.241190
-208.326074	-16.171237	1.246195
-209.300121	-17.347185	1.251200
-210.236287	-21.766726	1.256205
-211.363731	27.521125	1.261210
-212.417352	-23.549644	1.266214
-213.392134	-23.836309	1.271219
-214.322080	-30.862407	1.276224
-215.546684	26.222269	1.281229
-216.337865	-12.831229	1.286234
-217.408998	-5.521678	1.291238
-218.422013	-57.119755	1.296243
-219.482664	-62.122225	1.301248
-220.396381	-12.257300	1.306253
-221.393993	-39.268935	1.311258
-222.452325	-88.434622	1.316262
-223.755111	-38.885851	1.321267
-224.512554	-72.954893	1.326272
-225.490088	-12.800447	1.331277
-226.352891	-59.642296	1.336282
-227.586885	-21.511608	1.341286
-228.568664	46.232378	1.346291
-229.475444	5.253071	1.351296
-230.477843	-64.967735	1.356301
-231.405822	-6.846327	1.361306
-232.171012	-73.129876	1.366310
-233.272857	-9.514067	1.371315
-234.200032	25.881062	1.376320
-235.234451	-0.203760	1.381325
-236.489272	6.217854	1.386330
-237.461761	-8.894694	1.391334
-238.394418	19.252519	1.396339
-239.315033	-83.101049	1.401344
-240.251887	-77.778693	1.406349
-241.193749	-16.071404	1.411354
-242.469231	-19.722231	1.416358
-243.545500	-90.167723	1.421363
-244.214448	-47.299266	1.426368
-245.322684	-25.038892	1.431373
-246.335115	-1.259021	1.436378
-247.349492	-32.446837	1.441382
-248.481411	-44.486485	1.446387
-249.406547	-23.103367	1.451392
-250.470564	-50.580179	1.456397
-251.548362	-16.159652	1.461402
-252.572309	-23.916839	1.466406
-253.415552	0.367937	1.471411
-254.349752	-68.273606	1.476416
-255.669049	-39.867321	1.481421
-256.393153	-85.129231	1.486426
-257.565702	-50.425503	1.491430
-258.482483	-41.704237	1.496435
-259.477395	-66.074597	1.501440
-260.506283	-5.413910	1.506445
-261.525533	-6.937094	1.511450
-262.541761	21.351839	1.516454
-263.191546	-33.740056	1.521459
-264.335063	-26.217410	1.526464
-265.479217	-16.553400	1.531469
-266.437241	31.774477	1.536474
-267.489174	6.722624	1.541478
-268.504421	-64.006882	1.546483
-269.495203	-50.464316	1.551488
-270.570796	-48.461995	1.556493
-271.453931	-71.268282	1.561498
-272.497886	-68.412946	1.566502
-273.784336	24.065893	1.571507
-274.432773	-1.351046	1.576512
-275.523926	-87.042094	1.581517
-276.614262	7.622576	1.586522
-277.609934	-88.206189	1.591526
-278.621897	-55.198274	1.596531
-279.625145	9.748423	1.601536
-280.549706	-55.027283	1.606541
-281.616371	-56.383693	1.611546
-282.577453	-1.568781	1.616550
-283.442961	-76.907761	1.621555
-284.624977	-54.396304	1.626560
-285.796896	-14.170742	1.631565
-286.694513	-58.007663	1.636570
-287.715690	-71.713209	1.641574
-288.491727	-62.351921	1.646579
-289.845557	18.618247	1.651584
-290.661681	-56.474929	1.656589
-291.452077	-38.168486	1.661594
-292.748395	-68.269163	1.666598
-293.604608	14.031162	1.671603
-294.397384	8.936234	1.676608
-295.367366	-70.673826	1.681613
-296.478230	-17.697727	1.686618
-297.500592	15.213803	1.691622
-298.634301	14.657015	1.696627
-299.699072	37.628874	1.701632
-300.463252	-13.954894	1.706637
-301.393069	-62.651344	1.711642
-302.513221	-23.207457	1.716646
-303.576209	-84.616852	1.721651
-304.599163	-10.034497	1.726656
-305.575553	-43.564110	1.731661
-306.678562	20.615912	1.736666
-307.597536	-42.133176	1.741670
-308.663087	-34.336819	1.746675
-309.533163	20.596957	1.751680
-310.656340	-16.788448	1.756685
-311.475393	-16.402415	1.761690
-312.775093	13.412354	1.766694
-313.773054	-48.858544	1.771699
-314.732189	-61.220651	1.776704
-315.650563	-43.445765	1.781709
-316.695275	-53.011020	1.786714
-317.593091	-60.160490	1.791718
-318.642498	-43.329361	1.796723
-319.716343	-7.783001	1.801728
-320.728667	4.527673	1.806733
-321.792391	-54.990735	1.811738
-322.542937	36.451179	1.816742
-323.390237	-27.437102	1.821747
-324.492140	-75.485265	1.826752
-325.529257	-34.129292	1.831757
-326.584060	-78.800503	1.836762
-327.590692	-31.820540	1.841766
-328.347804	-26.021695	1.846771
-329.712293	-21.064120	1.851776
-330.625069	-21.947743	1.856781
-331.567774	-57.905475	1.861786
-332.653506	-56.112206	1.866790
-333.807052	-43.063888	1.871795
-334.783241	-67.828521	1.876800
-335.640903	-38.980803	1.881805
-336.703556	-52.183420	1.886810
-337.763150	-58.901094	1.891814
-338.826008	-70.425774	1.896819
-339.730464	-72.652010	1.901824
-340.737082	-47.296155	1.906829
-341.838289	-98.574877	1.911834
-342.816330	-15.468542	1.916838
-343.901087	-55.396293	1.921843
-344.577601	-95.252621	1.926848
-345.733554	-41.947734	1.931853
-346.839273	36.570229	1.936858
-347.640284	-49.471504	1.941862
-348.734382	-14.118357	1.946867
-349.789198	-38.592748	1.951872
-350.718904	-33.009465	1.956877
-351.643516	-50.679858	1.961882
-352.742839	-61.565771	1.966886
-353.681817	-7.597236	1.971891
-354.570898	-33.706746	1.976896
-355.494944	-29.402570	1.981901
-356.732790	17.920719	1.986906
-357.592827	-27.732009	1.991910
-358.610212	8.496149	1.996915
-359.677954	55.622824	2.001920
-360.750552	-36.910918	2.006925
-361.688581	-24.713495	2.011930
-362.771538	-25.412766	2.016934
-363.774704	-40.100866	2.021939
-364.839242	-33.055875	2.026944
-365.661480	-54.380334	2.031949
-366.675490	-25.277943	2.036954
-367.638489	-41.570148	2.041958
-368.885952	-93.849787	2.046963
-369.802032	-10.138785	2.051968
-370.742545	-53.472099	2.056973
-371.764984	-24.066255	2.061978
-372.938872	-0.279969	2.066982
-373.905155	-86.038712	2.071987
-374.820417	-38.364054	2.076992
-376.057595	14.268080	2.081997
-376.790711	-9.453804	2.087002
-377.985302	-30.148255	2.092006
-378.580499	-87.399599	2.097011
-380.153967	3.150658	2.102016
-381.116585	-39.373606	2.107021
-381.802500	-22.543041	2.112026
-382.811579	-26.085113	2.117030
-383.894787	-52.840846	2.122035
-384.822670	8.311153	2.127040
-385.747556	-45.783268	2.132045
-386.525093	-91.113735	2.137050
-387.599465	-29.059589	2.142054
-388.767842	-70.898841	2.147059
-389.851697	-41.909890	2.152064
-390.574987	-39.052541	2.157069
-391.726560	-58.672459	2.162074
-392.715022	-87.051157	2.167078
-393.863188	-66.065992	2.172083
-394.927730	-20.430489	2.177088
-395.969546	-45.071917	2.182093
-396.921958	-60.641412	2.187098
-397.701158	-39.909406	2.192102
-398.857669	-37.703106	2.197107
-399.726253	-84.429364	2.202112
-400.830708	-56.973347	2.207117
-401.856649	27.539787	2.212122
-402.701604	-44.688000	2.217126
-403.975836	-71.327246	2.222131
-404.732697	-58.428731	2.227136
-406.005288	6.048337	2.232141
-407.029918	-70.549518	2.237146
-407.701660	-34.666546	2.242150
-409.090612	-54.053762	2.247155
-409.888490	-20.844100	2.252160
-410.898478	-82.671920	2.257165
-412.015433	-28.441171	2.262170
-413.224248	46.957474	2.267174
-413.820916	0.199353	2.272179
-415.020525	-29.583558	2.277184
