Thu Apr 24 14:41:28 2025


Number of Points = 8436

Depth (nm)	Load (µN)	Time (s)
22.311252	1886.991530	0.000000
22.284913	1919.943401	0.005005
22.369782	1965.188369	0.010010
22.258710	1943.109210	0.015014
22.159410	1969.218710	0.020019
22.132142	1929.944766	0.025024
21.915802	1868.993406	0.030029
21.793793	1879.046236	0.035034
21.470128	1973.308926	0.040038
21.251002	1936.767885	0.045043
20.956480	1845.481110	0.050048
20.386098	1836.950161	0.055053
20.222921	1839.473325	0.060058
20.145309	1746.924344	0.065062
19.529440	1779.621248	0.070067
19.086887	1694.336423	0.075072
18.808132	1641.488648	0.080077
18.068718	1740.888378	0.085082
17.852499	1573.279019	0.090086
17.161867	1563.886063	0.095091
16.669670	1561.757261	0.100096
16.088670	1515.801929	0.105101
15.564414	1446.759574	0.110106
15.203130	1368.440928	0.115110
14.289566	1320.466676	0.120115
13.735106	1320.964926	0.125120
13.130415	1270.745250	0.130125
12.352797	1234.228612	0.135130
11.576626	1186.797836	0.140134
11.247495	1046.157602	0.145139
10.599727	1074.466009	0.150144
9.488644	1038.323945	0.155149
8.839761	908.103380	0.160154
7.958270	949.796277	0.165158
7.378818	851.642199	0.170163
6.487534	788.400397	0.175168
5.733699	714.926261	0.180173
4.788492	731.605400	0.185178
3.924558	655.336424	0.190182
3.062471	589.015730	0.195187
2.337356	560.915359	0.200192
1.340922	589.314230	0.205197
0.444508	554.529946	0.210202
-0.647441	404.187153	0.215206
-1.114623	390.435230	0.220211
-2.578048	379.972227	0.225216
-3.606224	389.161008	0.230221
-4.405159	331.365344	0.235226
-5.440901	262.472395	0.240230
-6.376142	195.087326	0.245235
-7.235782	118.267672	0.250240
-8.347276	121.632869	0.255245
-9.384852	154.705861	0.260250
-10.418217	68.647429	0.265254
-11.672545	68.401639	0.270259
-12.656563	10.092238	0.275264
-13.841133	50.856992	0.280269
-14.731398	9.543837	0.285274
-16.005635	-28.358584	0.290278
-17.139851	-46.122815	0.295283
-18.364766	24.938814	0.300288
-19.491223	-53.294743	0.305293
-20.734463	-36.341375	0.310298
-22.080291	17.444979	0.315302
-23.138882	-65.572290	0.320307
-24.415185	-3.802903	0.325312
-25.242703	-22.809498	0.330317
-26.729424	29.294815	0.335322
-27.793460	-11.634554	0.340326
-28.907320	-31.773567	0.345331
-29.937124	-18.875609	0.350336
-31.216915	40.288996	0.355341
-32.390138	-30.899978	0.360346
-33.520506	-33.918356	0.365350
-34.639294	59.322638	0.370355
-35.436554	-6.428659	0.375360
-36.619952	13.624700	0.380365
-37.624540	-49.225700	0.385370
-38.803655	12.686816	0.390374
-39.842425	15.802385	0.395379
-40.952658	29.165761	0.400384
-42.062662	13.034894	0.405389
-43.119871	42.029813	0.410394
-43.971772	-4.094720	0.415398
-44.750229	-22.729179	0.420403
-45.887561	-16.385742	0.425408
-46.924961	-53.214168	0.430413
-48.053975	-4.185992	0.435418
-49.387585	-45.701884	0.440422
-50.257253	-9.452394	0.445427
-51.065356	7.619215	0.450432
-52.288580	-15.477745	0.455437
-53.342538	-47.063353	0.460442
-54.336064	-42.033290	0.465446
-55.410994	58.785928	0.470451
-56.310723	-20.412689	0.475456
-57.359141	15.082058	0.480461
-58.351566	-18.265668	0.485466
-59.444252	-57.218104	0.490470
-60.608306	0.442001	0.495475
-61.360626	11.556128	0.500480
-62.531677	19.852956	0.505485
-63.579308	26.680288	0.510490
-64.587446	-67.529733	0.515494
-65.572566	6.847515	0.520499
-66.545095	-28.486427	0.525504
-67.757457	8.554014	0.530509
