Mon Apr 28 11:05:37 2025


Number of Points = 8425

Depth (nm)	Load (µN)	Time (s)
43.059727	1897.272306	0.000000
43.093167	1957.482379	0.005005
43.063418	1880.808658	0.010010
43.115236	1945.507828	0.015014
42.989997	2005.534875	0.020019
42.692766	1922.892514	0.025024
42.671948	1953.719111	0.030029
42.773836	1842.513851	0.035034
42.443565	1842.842866	0.040038
42.359007	1800.737100	0.045043
41.828796	1814.709138	0.050048
41.578595	1839.942178	0.055053
41.184316	1824.577948	0.060058
40.777596	1767.531776	0.065062
40.371101	1820.542765	0.070067
40.242216	1678.250369	0.075072
39.663460	1682.847514	0.080077
39.216976	1658.610747	0.085082
38.855793	1613.608055	0.090086
38.025488	1544.048904	0.095091
37.705821	1527.644874	0.100096
36.999531	1501.056171	0.105101
36.578752	1476.034394	0.110106
35.818879	1378.777991	0.115110
35.262147	1359.663530	0.120115
34.687956	1332.203021	0.125120
33.795845	1181.249389	0.130125
33.192344	1240.450039	0.135130
32.532600	1109.551841	0.140134
32.026918	1128.385933	0.145139
31.229161	1070.449900	0.150144
30.364260	1043.728734	0.155149
29.746290	896.338944	0.160154
28.748192	968.547230	0.165158
28.359267	883.298669	0.170163
27.250390	852.367067	0.175168
26.709872	756.277589	0.180173
26.088382	673.326487	0.185178
24.943694	665.159069	0.190182
23.927257	592.061285	0.195187
22.917281	629.901235	0.200192
22.309163	584.785731	0.205197
21.449479	412.978489	0.210202
20.493227	406.110983	0.215206
19.474536	404.611634	0.220211
18.623913	380.716278	0.225216
17.488617	280.464447	0.230221
16.639294	260.137344	0.235226
15.514293	221.048503	0.240230
14.492962	179.895526	0.245235
13.365106	158.249799	0.250240
12.541305	139.504210	0.255245
11.460468	140.342788	0.260250
10.434393	100.982154	0.265254
9.178900	66.183356	0.270259
8.019493	56.944549	0.275264
7.147132	2.618440	0.280269
6.062087	-72.131001	0.285274
4.944994	-54.351462	0.290278
3.562395	13.090598	0.295283
2.356545	-24.792801	0.300288
1.322516	-28.828503	0.305293
0.048437	-51.299920	0.310298
-1.310678	24.297800	0.315302
-2.390650	-15.382000	0.320307
-3.602297	-19.669378	0.325312
-4.637124	-55.420547	0.330317
-5.912234	-10.478333	0.335322
-7.038306	-87.730197	0.340326
-7.944851	-4.275384	0.345331
-9.259928	-5.158857	0.350336
-10.216571	-71.500825	0.355341
-11.345855	-17.105508	0.360346
-12.755204	5.069801	0.365350
-13.443524	-6.685498	0.370355
-14.712427	47.194769	0.375360
-15.912448	-52.932675	0.380365
-16.771252	-15.283688	0.385370
-17.715531	-59.680525	0.390374
-19.006701	-27.178624	0.395379
-20.016969	-33.050502	0.400384
-21.298421	1.501548	0.405389
-22.146172	16.283365	0.410394
-23.284345	-12.345167	0.415398
-24.388989	-26.310587	0.420403
-25.346233	-34.842691	0.425408
-26.193131	-26.634724	0.430413
-27.399179	-89.234255	0.435418
-28.244400	-49.448897	0.440422
-29.356416	-61.521046	0.445427
-30.512071	-37.167002	0.450432
-31.572042	-34.519881	0.455437
-32.555608	-69.124128	0.460442
-33.496884	-31.997558	0.465446
-34.550553	1.374026	0.470451
-35.611781	6.913966	0.475456
-36.623776	-57.154991	0.480461
-37.837950	-18.807224	0.485466
-38.789123	1.682395	0.490470
-39.646598	-10.139593	0.495475
-40.713636	-51.351143	0.500480
-41.757091	-1.480361	0.505485
-42.734437	-28.599188	0.510490
-43.969814	-48.291521	0.515494
-44.784394	-45.866845	0.520499
-45.851856	-20.416287	0.525504
-46.883896	-7.298637	0.530509
-47.905879	-1.784722	0.535514
-48.871072	-63.615970	0.540518
-49.990713	28.414456	0.545523
-50.892693	20.026121	0.550528
-52.180032	26.984015	0.555533
-52.911944	2.334695	0.560538
-53.676305	-64.411555	0.565542
-54.780037	40.585206	0.570547
-55.772552	-8.527845	0.575552
-56.889888	-48.958147	0.580557
-57.944123	52.966456	0.585562
-58.804584	-56.844075	0.590566
-60.062693	13.021907	0.595571
-61.173763	-42.097733	0.600576
-61.764425	-88.582270	0.605581
-62.909919	-42.895824	0.610586
-63.888394	3.371586	0.615590
-64.919192	-47.794063	0.620595
-66.028437	-20.300578	0.625600
-67.188644	-50.536407	0.630605
