Thu Apr 24 14:39:03 2025


Number of Points = 8435

Depth (nm)	Load (µN)	Time (s)
21.486630	1801.945092	0.000000
21.616742	1851.836048	0.005005
21.707937	1787.762858	0.010010
21.557624	1822.835933	0.015014
21.431106	1840.797035	0.020019
21.621402	1811.826243	0.025024
21.565046	1787.799465	0.030029
21.023719	1724.438390	0.035034
21.079237	1826.568397	0.040038
20.705748	1717.941558	0.045043
20.361061	1773.153011	0.050048
20.419176	1689.881998	0.055053
20.062356	1671.982561	0.060058
19.786139	1627.141089	0.065062
18.890506	1595.124092	0.070067
18.671917	1616.812118	0.075072
18.247459	1580.828964	0.080077
17.864222	1519.032279	0.085082
17.254057	1476.257112	0.090086
16.647756	1359.928443	0.095091
16.274944	1431.763388	0.100096
15.487237	1334.516194	0.105101
14.930289	1331.218735	0.110106
14.472612	1216.294872	0.115110
14.236128	1171.303336	0.120115
13.290507	1170.967189	0.125120
12.719262	1167.599347	0.130125
12.225104	1022.641650	0.135130
11.288693	1069.390157	0.140134
10.702713	966.539256	0.145139
9.731193	1017.697361	0.150144
9.014393	864.432417	0.155149
8.158197	858.077228	0.160154
7.796341	767.294116	0.165158
6.505563	779.013935	0.170163
5.945320	724.884247	0.175168
4.895504	686.003665	0.180173
4.214781	644.569412	0.185178
3.531602	571.247946	0.190182
2.303382	580.165243	0.195187
1.435539	481.670822	0.200192
0.967275	493.204159	0.205197
-0.280075	408.919887	0.210202
-1.014984	365.186297	0.215206
-2.323949	306.809111	0.220211
-2.890233	366.037476	0.225216
-3.507876	247.977345	0.230221
-4.683892	233.697574	0.235226
-6.129596	199.535698	0.240230
-7.112616	166.610471	0.245235
-8.001252	122.039066	0.250240
-8.977604	96.391338	0.255245
-9.981689	58.975261	0.260250
-11.253508	67.430837	0.265254
-12.281116	49.543433	0.270259
-13.393966	-38.692899	0.275264
-14.554972	38.436704	0.280269
-15.486821	-29.863083	0.285274
-16.851616	-27.114958	0.290278
-18.398580	-26.924739	0.295283
-19.167916	-69.380389	0.300288
-20.598800	-1.081824	0.305293
-21.474682	-6.314940	0.310298
-22.940496	-26.925382	0.315302
-24.206530	6.060763	0.320307
-24.956045	-27.706183	0.325312
-26.537747	-84.487649	0.330317
-27.419032	62.800740	0.335322
-28.473763	-11.108827	0.340326
-29.604728	-33.559884	0.345331
-30.605414	-76.965753	0.350336
-31.959546	-56.354302	0.355341
-32.617764	-22.418083	0.360346
-33.684812	-57.231788	0.365350
-35.073077	21.351814	0.370355
-35.965500	-38.428478	0.375360
-36.854978	-9.639858	0.380365
-38.041145	-14.468755	0.385370
-38.875666	-0.132228	0.390374
-40.341769	-50.487070	0.395379
-41.254997	-27.165850	0.400384
-42.223124	1.285675	0.405389
-43.498599	26.632200	0.410394
-44.232986	-98.140138	0.415398
-45.450285	-25.615194	0.420403
-46.694786	-26.615675	0.425408
-47.647720	-12.277230	0.430413
-48.652008	0.599888	0.435418
-49.550890	-2.507985	0.440422
-50.618047	-4.883159	0.445427
-51.528945	-33.183499	0.450432
-52.651363	-39.299028	0.455437
-53.733884	-67.103556	0.460442
-54.462252	-38.744517	0.465446
-55.931342	-33.405392	0.470451
-56.714792	-90.139550	0.475456
-57.827989	-62.479136	0.480461
-58.835904	-113.199475	0.485466
-59.973773	-18.173291	0.490470
-60.813472	-64.213752	0.495475
-62.019557	-68.923096	0.500480
-62.902483	-11.030993	0.505485
-63.755832	-45.840644	0.510490
-64.975797	-12.443686	0.515494
-65.840083	-66.983331	0.520499
-66.883791	-45.836205	0.525504
-68.041043	-86.032247	0.530509
-69.093585	-81.621320	0.535514
-69.871097	-6.411272	0.540518
-71.004556	-41.052294	0.545523
-72.015645	-26.782069	0.550528
-72.940026	-19.732585	0.555533
-73.980115	-52.988899	0.560538
-75.112180	-14.609493	0.565542
-76.225321	-50.422474	0.570547
-77.015306	-25.074893	0.575552
-78.073148	-71.756660	0.580557
-79.426022	19.256929	0.585562
-80.388172	17.886807	0.590566
-81.424015	-29.228375	0.595571
-82.346265	-29.684626	0.600576
-82.969595	-0.608737	0.605581
-84.292575	-34.422181	0.610586
-85.379617	-3.287141	0.615590
-86.514225	-1.705426	0.620595
-87.680281	21.550014	0.625600
-88.202567	-64.239023	0.630605
-89.364732	-75.841446	0.635610
-90.038379	-13.370727	0.640614
-90.937824	-85.527216	0.645619
-92.486132	-9.659035	0.650624
-92.919241	-45.586046	0.655629
-93.939217	13.579811	0.660634
-95.098013	-22.894460	0.665638
-96.192923	-6.704223	0.670643
-97.355599	-45.457483	0.675648
-98.317802	34.675766	0.680653
-99.513578	-54.973110	0.685658
-100.319979	-48.226005	0.690662
-101.226425	-3.406508	0.695667
-102.343414	-3.747579	0.700672
-103.180826	-64.836315	0.705677
-104.422521	-7.638771	0.710682
-105.263848	-12.507192	0.715686
-106.326834	0.339646	0.720691
-107.204986	-85.844172	0.725696
-107.980926	-31.746482	0.730701
-109.414699	56.926360	0.735706
-110.447470	-15.536597	0.740710
-111.247600	-30.191603	0.745715
-112.158926	-12.972512	0.750720
-113.372965	-30.133064	0.755725
-114.171026	-37.734743	0.760730
-115.210196	-108.290753	0.765734
-116.363706	-45.133701	0.770739
-117.590465	19.714395	0.775744
-118.455663	-68.678917	0.780749
-119.139785	-47.338347	0.785754
-120.496047	-7.267621	0.790758
-121.485760	-36.969661	0.795763
-122.242328	-2.850024	0.800768
-123.167084	-42.246363	0.805773
-124.280009	68.997552	0.810778
-125.278170	-42.906644	0.815782
-126.214943	-43.646035	0.820787
-127.362730	-23.791990	0.825792
-128.313159	-4.003798	0.830797
-129.223295	64.021479	0.835802
-130.486288	-21.846070	0.840806
-131.568679	-34.702786	0.845811
-132.432115	-62.341963	0.850816
-133.187948	-42.155164	0.855821
-134.509825	-9.350306	0.860826
-135.414288	-53.777590	0.865830
-136.368782	-24.002184	0.870835
-137.134784	-48.240856	0.875840
-138.305701	-52.898872	0.880845
-139.529801	-56.875072	0.885850
-140.101579	-76.392353	0.890854
-141.599613	-56.183281	0.895859
-142.719604	-62.862958	0.900864
-143.636171	-69.773424	0.905869
-144.543813	-16.195450	0.910874
-145.719448	-45.973100	0.915878
-146.645237	-14.691182	0.920883
-147.526315	42.624348	0.925888
-148.524051	-42.654960	0.930893
-149.598334	-32.234853	0.935898
-150.316377	-52.442518	0.940902
-151.632616	2.449711	0.945907
-152.174196	-70.389804	0.950912
-152.889533	-76.302432	0.955917
-153.938051	-50.592672	0.960922
-155.131396	-53.814768	0.965926
-156.648734	-24.966445	0.970931
-157.577369	-43.424843	0.975936
-158.416010	-31.742748	0.980941
-159.451542	-54.863915	0.985946
-160.537211	-30.219214	0.990950
-161.641439	-42.016014	0.995955
-162.150675	-25.870718	1.000960
-163.235675	12.693877	1.005965
-164.436121	20.249410	1.010970
-165.131842	-40.460407	1.015974
-166.103151	-100.276132	1.020979
-167.408737	-76.710699	1.025984
-168.911755	41.479400	1.030989
-169.671138	-30.723621	1.035994
-170.499844	-76.328677	1.040998
-171.724286	-84.401645	1.046003
-172.627308	29.591173	1.051008
-173.788623	8.504185	1.056013
-174.826448	0.218517	1.061018
-175.824975	-15.873494	1.066022
-176.935908	-1.281274	1.071027
-177.600919	-17.609970	1.076032
-178.621566	-48.880058	1.081037
-179.668780	-83.787234	1.086042
-180.402310	-29.252472	1.091046
-181.275571	-46.388620	1.096051
-182.549046	-59.419279	1.101056
-183.174264	0.880440	1.106061
-184.364933	-58.987317	1.111066
-185.499111	-84.719037	1.116070
-186.201064	-46.608176	1.121075
-187.378991	-21.030416	1.126080
-188.603124	-36.971804	1.131085
-189.608338	2.430748	1.136090
-191.004224	19.486287	1.141094
-191.371989	-61.542698	1.146099
-192.156747	-28.202835	1.151104
-193.444021	-14.992499	1.156109
-194.449458	-42.909742	1.161114
-195.395773	28.021954	1.166118
-196.586067	-16.021432	1.171123
-197.578178	-82.558310	1.176128
-198.764519	-81.848313	1.181133
-199.845684	-94.492046	1.186138
-200.387609	48.585971	1.191142
-201.817683	-40.658174	1.196147
-202.541822	-51.955289	1.201152
-203.625297	-64.598249	1.206157
-204.530348	-65.874131	1.211162
-205.617134	-11.120991	1.216166
-206.707861	-62.063537	1.221171
-207.437843	-115.870399	1.226176
-208.827460	-36.283399	1.231181
-209.708146	-27.393626	1.236186
-210.654140	-30.810840	1.241190
-211.287190	-71.557088	1.246195
-212.459619	-67.393591	1.251200
-213.734037	23.594382	1.256205
-214.465067	-19.650135	1.261210
-215.591491	-104.985990	1.266214
-216.713462	-57.312716	1.271219
-217.698270	-41.334142	1.276224
-218.762496	31.077905	1.281229
-219.681623	-23.229750	1.286234
-220.615432	-42.638353	1.291238
-221.428184	-94.425391	1.296243
-222.604467	-71.140920	1.301248
-223.360061	-76.338215	1.306253
-224.607160	-63.166219	1.311258
-225.722474	-45.227018	1.316262
-226.626654	-51.026166	1.321267
-227.698840	-39.854640	1.326272
-228.840981	7.963397	1.331277
-229.701204	19.678049	1.336282
-230.763650	-18.356192	1.341286
-231.574972	-6.582718	1.346291
-232.780466	8.304501	1.351296
-233.911579	-66.054151	1.356301
-234.854977	-32.097322	1.361306
-235.888506	10.547442	1.366310
-237.088411	61.755330	1.371315
-237.586629	-50.214952	1.376320
-238.608818	-25.415708	1.381325
-239.488144	-36.046886	1.386330
-240.576165	-8.318814	1.391334
-241.855017	6.116863	1.396339
-243.070028	1.348854	1.401344
-243.566446	-83.383118	1.406349
-244.753174	3.741627	1.411354
-245.829688	26.754907	1.416358
-246.936358	3.770678	1.421363
-247.715645	-14.474146	1.426368
-248.564725	-13.475703	1.431373
-249.743870	-14.183644	1.436378
-250.514953	-123.669141	1.441382
-251.559996	-66.574433	1.446387
-252.648757	-29.799966	1.451392
-253.788309	-26.687165	1.456397
-254.881815	-57.481420	1.461402
-255.952320	-55.494273	1.466406
-256.607615	-11.246911	1.471411
-257.684350	-40.731208	1.476416
-258.626589	-42.057077	1.481421
-259.914089	-71.859245	1.486426
-260.852139	-76.469164	1.491430
-261.702759	-32.444691	1.496435
-262.877057	-40.859679	1.501440
-263.836797	30.364886	1.506445
-264.809523	-41.640988	1.511450
-266.032651	-20.896551	1.516454
-266.668441	-2.165260	1.521459
-267.710855	-43.050094	1.526464
-268.628919	21.707949	1.531469
-269.420070	-50.559061	1.536474
-270.808796	-94.773497	1.541478
-272.062114	-97.298301	1.546483
-272.847377	-54.160217	1.551488
-273.881168	-64.739571	1.556493
-274.918327	-5.316807	1.561498
-276.155850	-23.959532	1.566502
-277.123236	-22.144593	1.571507
-277.773485	-150.138347	1.576512
-278.711997	-83.669793	1.581517
-279.644488	-64.939516	1.586522
-280.606620	-92.732908	1.591526
-281.508344	-16.754222	1.596531
-283.091694	45.708093	1.601536
-284.222807	-19.428815	1.606541
-284.643121	-17.358320	1.611546
-286.028782	-32.731399	1.616550
-287.201029	6.188650	1.621555
-288.037487	-71.024633	1.626560
-288.993106	-22.441876	1.631565
-289.871844	-52.643736	1.636570
-291.038208	-16.193940	1.641574
-292.091702	16.709962	1.646579
-293.012390	-33.036092	1.651584
-293.921849	-64.781265	1.656589
-294.843902	-52.055915	1.661594
-296.111929	-16.411544	1.666598
-296.861790	-34.741176	1.671603
-298.112534	-68.564759	1.676608
-299.012200	-31.640369	1.681613
-299.828438	-11.921462	1.686618
-300.871092	-68.993791	1.691622
-302.210445	-2.929549	1.696627
-302.653150	10.938528	1.701632
-303.358463	-19.709753	1.706637
-304.502836	25.728834	1.711642
-306.257120	-0.496449	1.716646
-306.784220	-72.876603	1.721651
-308.075453	-65.415245	1.726656
-308.965282	-32.616232	1.731661
-310.265123	-59.219000	1.736666
-310.802860	-21.764144	1.741670
-311.891911	-90.573266	1.746675
-312.888123	-40.110031	1.751680
-314.037637	-58.894708	1.756685
-314.762729	-64.740878	1.761690
-315.856292	-30.482914	1.766694
-317.035510	-22.808390	1.771699
-318.304511	-56.976572	1.776704
-319.083080	-47.017987	1.781709
-319.949098	-40.475671	1.786714
-321.115147	-30.124277	1.791718
-322.087660	-65.368930	1.796723
-322.907373	-10.955305	1.801728
-324.014609	-52.645040	1.806733
-324.998282	-74.103759	1.811738
-325.920932	-28.351000	1.816742
-327.447238	-7.980869	1.821747
-328.174296	-78.928300	1.826752
-328.841230	-80.358537	1.831757
-329.818294	-9.804694	1.836762
-330.941507	-26.956775	1.841766
-332.106367	-69.266132	1.846771
-332.602962	-34.944811	1.851776
-333.726770	-6.377414	1.856781
-334.820257	-82.928015	1.861786
-335.944886	-29.577552	1.866790
-336.724875	-41.569667	1.871795
-338.082351	9.879232	1.876800
-338.884858	-16.752070	1.881805
-340.087798	-19.193121	1.886810
-341.248024	-83.618069	1.891814
-341.803837	0.714789	1.896819
-342.668908	-9.256686	1.901824
-343.721623	-95.167660	1.906829
-344.608924	-55.265344	1.911834
-345.552883	-6.636144	1.916838
-346.879848	-73.511116	1.921843
-347.952427	13.563304	1.926848
-348.830343	-42.874856	1.931853
-350.264528	-61.952421	1.936858
-351.137384	-67.084942	1.941862
-351.924729	-131.496695	1.946867
-353.178017	-16.810181	1.951872
-354.487464	35.963416	1.956877
-355.382841	30.800839	1.961882
-356.381400	-50.166776	1.966886
-356.944506	-71.327640	1.971891
-357.791191	-63.087685	1.976896
-359.278018	28.185013	1.981901
-359.605898	-73.104029	1.986906
-360.759176	-68.031525	1.991910
-361.964217	-34.512849	1.996915
-362.957600	-43.050508	2.001920
-364.080969	-56.581379	2.006925
-365.446915	-71.659798	2.011930
-366.038874	-60.648453	2.016934
-366.832846	-15.602673	2.021939
-368.522473	-1.554957	2.026944
-368.850102	-38.243253	2.031949
-370.170173	-104.155508	2.036954
-371.145739	21.075557	2.041958
-372.299283	-27.489532	2.046963
-372.963009	-75.491854	2.051968
-374.036378	-68.967597	2.056973
-375.163383	-90.089873	2.061978
-376.241824	-67.300991	2.066982
-377.336328	6.412163	2.071987
-378.384000	0.348478	2.076992
-378.975348	-23.534287	2.081997
-380.177381	-2.157313	2.087002
-381.213092	-69.041894	2.092006
-382.323545	2.671933	2.097011
-383.012938	-61.609816	2.102016
-384.179617	-71.480056	2.107021
-385.253750	-12.295118	2.112026
-386.149980	-54.255630	2.117030
-387.243442	21.161237	2.122035
-387.990582	-70.089147	2.127040
-389.139207	-40.410657	2.132045
-389.911053	-46.015384	2.137050
-391.031624	-24.991427	2.142054
-391.904707	-42.327187	2.147059
-393.209019	-15.365445	2.152064
-393.868385	-40.139992	2.157069
-395.121123	-62.498042	2.162074
-396.167329	-75.077299	2.167078
-397.005041	17.732161	2.172083
-397.896874	-42.096514	2.177088
-398.855239	-41.198695	2.182093
-400.380062	-100.752463	2.187098
-401.102498	-30.233666	2.192102
-402.281773	69.493852	2.197107
-403.059033	10.654065	2.202112
-404.160262	-25.186097	2.207117
-405.061647	-55.755704	2.212122
-406.166939	2.825864	2.217126
-407.099124	-23.874451	2.222131
