Fri Apr 25 14:18:30 2025


Number of Points = 8435

Depth (nm)	Load (µN)	Time (s)
19.876143	1805.445243	0.000000
19.989589	1874.586668	0.005005
19.961035	1896.320006	0.010010
19.816431	1872.979092	0.015014
19.933746	1872.889527	0.020019
19.820975	1870.021189	0.025024
19.476144	1825.011786	0.030029
19.448889	1863.482043	0.035034
19.273042	1826.809400	0.040038
18.785582	1797.432988	0.045043
18.432902	1759.855463	0.050048
18.241394	1732.797206	0.055053
17.763794	1710.658739	0.060058
17.609655	1642.083062	0.065062
17.249273	1661.121846	0.070067
16.749468	1606.531266	0.075072
16.461984	1582.236657	0.080077
15.932688	1495.497396	0.085082
15.477941	1425.921406	0.090086
14.967641	1388.209824	0.095091
14.412775	1400.022853	0.100096
14.074046	1292.449211	0.105101
13.372396	1307.656594	0.110106
12.948204	1263.890391	0.115110
12.353432	1222.687353	0.120115
11.600406	1132.705299	0.125120
10.703154	1178.320362	0.130125
10.145092	1044.426413	0.135130
9.536176	1005.997171	0.140134
8.918274	972.369053	0.145139
8.077841	956.204169	0.150144
7.304529	847.301257	0.155149
6.319144	893.559290	0.160154
5.796162	759.705488	0.165158
4.817584	752.995420	0.170163
4.086471	637.515079	0.175168
3.396260	646.667493	0.180173
2.499351	601.195668	0.185178
1.720712	530.779968	0.190182
0.650959	532.005422	0.195187
-0.177377	384.439631	0.200192
-1.095409	315.787931	0.205197
-2.101168	383.573243	0.210202
-2.993494	252.653482	0.215206
-3.996465	270.655161	0.220211
-5.065260	259.278120	0.225216
-5.791706	210.192009	0.230221
-6.932802	148.105164	0.235226
-7.986240	123.632366	0.240230
-8.981272	113.458177	0.245235
-10.098061	104.916010	0.250240
-11.369375	51.366696	0.255245
-12.338815	73.829034	0.260250
-13.399860	51.450915	0.265254
-14.620675	24.942771	0.270259
-15.638012	20.237914	0.275264
-16.914638	-23.350499	0.280269
-18.181594	2.807411	0.285274
-19.417959	-16.667824	0.290278
-20.377820	21.274458	0.295283
-21.759879	27.503435	0.300288
-22.820218	18.842108	0.305293
-23.955245	-17.090031	0.310298
-25.103286	8.175959	0.315302
-26.165362	48.232277	0.320307
-27.396489	-11.869355	0.325312
-28.497628	0.290251	0.330317
-29.794675	62.798923	0.335322
-30.808492	9.125359	0.340326
-31.735023	-11.782243	0.345331
-32.894173	33.806139	0.350336
-33.834219	18.878402	0.355341
-34.950472	18.153004	0.360346
-36.132406	-9.445390	0.365350
-37.288771	-7.050571	0.370355
-38.389141	-12.366139	0.375360
-39.356582	-17.488570	0.380365
-40.564164	39.302692	0.385370
-41.453169	-3.639790	0.390374
-42.468436	2.941499	0.395379
-43.322048	-35.190015	0.400384
-44.458051	53.708503	0.405389
-45.664689	-17.512596	0.410394
-46.534243	26.975904	0.415398
-47.408516	7.992381	0.420403
-48.507824	-17.704685	0.425408
-49.638452	22.550212	0.430413
-50.520048	31.215979	0.435418
-51.640297	58.690040	0.440422
-52.689896	3.801072	0.445427
-53.899536	-5.498634	0.450432
-54.686398	23.766895	0.455437
-56.025283	41.431090	0.460442
-56.949934	16.376554	0.465446
-57.921992	-44.150474	0.470451
-59.109358	42.523095	0.475456
-59.959547	13.885796	0.480461
-60.826773	-3.584282	0.485466
-61.984595	47.741121	0.490470
-62.926251	-45.153057	0.495475
-63.925652	10.402933	0.500480
-65.093128	-10.435651	0.505485
-66.076867	12.207059	0.510490
-67.078962	6.006626	0.515494
-68.297471	1.770852	0.520499
-69.160199	-27.012432	0.525504
-70.096826	63.923392	0.530509
-71.257806	11.402145	0.535514
-72.154296	-52.394753	0.540518
-73.265576	3.236625	0.545523
-74.310390	3.188819	0.550528
